index,noisy_label,is_noisy,real_label,mistakes,label_pred,preds
7,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
29,0,False,0,5,0,8|0|0|0|0|8|8|0|6|8
30,0,False,0,5,-1,6|0|6|0|0|6|0|0|6|6
43,7,False,7,1,7,9|7|7|7|7|7|7|7|7|7
46,1,False,1,2,1,1|1|2|1|1|1|1|1|2|1
49,0,False,0,5,0,6|6|0|1|5|0|0|0|0|6
52,7,False,7,1,7,7|7|7|7|7|7|7|7|7|2
74,3,False,3,9,2,2|2|1|2|1|2|3|1|1|2
83,5,False,5,8,2,3|2|1|2|2|2|3|5|2|5
92,8,False,8,9,1,1|1|1|1|1|1|1|1|1|8
120,9,True,2,10,2,2|2|2|2|2|2|2|2|2|2
128,1,True,5,4,1,1|5|1|1|5|3|1|1|5|1
133,7,False,7,1,7,9|7|7|7|7|7|7|7|7|7
152,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
156,5,False,5,2,5,5|5|5|5|1|5|5|1|5|5
163,7,False,7,2,7,7|7|7|7|7|7|4|7|3|7
171,2,False,2,0,2,2|2|2|2|2|2|2|2|2|2
172,7,False,7,3,7,9|7|7|7|9|7|9|7|7|7
178,7,False,7,1,7,7|9|7|7|7|7|7|7|7|7
208,5,True,9,8,9,9|5|5|9|9|9|9|9|9|9
221,8,False,8,1,8,8|8|8|8|8|1|8|8|8|8
222,8,False,8,7,1,1|8|1|1|8|1|1|1|1|8
252,8,False,8,4,8,8|8|8|8|1|1|8|1|1|8
270,9,False,9,4,9,9|5|9|5|9|9|9|9|5|5
277,2,True,5,10,1,1|1|3|1|1|1|1|3|1|1
279,0,False,0,2,0,0|0|0|6|6|0|0|0|0|0
285,5,False,5,1,5,5|5|5|5|5|5|3|5|5|5
289,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
340,9,False,9,3,9,2|5|9|9|9|5|9|9|9|9
353,1,True,8,7,8,8|8|8|8|1|1|8|8|8|1
370,3,False,3,10,1,5|5|1|5|1|1|5|1|1|1
378,4,False,4,5,4,2|1|4|1|1|4|4|4|4|1
389,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
394,7,False,7,1,7,7|7|9|7|7|7|7|7|7|7
404,0,False,0,4,0,0|0|0|8|0|1|6|0|8|0
430,1,True,8,10,8,8|8|8|8|8|8|8|8|8|8
442,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8
449,4,False,4,3,4,4|4|4|4|5|1|4|4|1|4
455,0,False,0,3,0,0|0|0|0|6|2|0|0|0|2
456,1,True,8,7,8,8|8|8|1|8|1|8|8|1|8
478,7,False,7,10,5,3|5|3|5|1|5|3|1|5|5
483,2,False,2,4,2,2|2|2|6|6|6|2|6|2|2
489,4,False,4,5,4,5|1|1|1|4|4|4|4|1|4
499,7,False,7,4,7,7|1|7|7|7|7|0|0|7|1
510,2,False,2,1,2,2|2|2|2|2|2|2|2|2|9
526,4,False,4,5,4,4|4|2|5|1|1|5|4|4|4
528,4,False,4,5,-1,1|4|1|1|4|4|4|4|1|1
529,6,False,6,0,6,6|6|6|6|6|6|6|6|6|6
531,7,False,7,1,7,7|1|7|7|7|7|7|7|7|7
538,2,False,2,1,2,9|2|2|2|2|2|2|2|2|2
545,3,True,7,10,-1,4|9|7|1|7|7|2|1|4|1
557,0,False,0,2,0,0|0|6|0|0|0|6|0|0|0
567,8,False,8,3,8,8|1|8|8|8|1|1|8|8|8
592,1,True,8,6,8,8|1|1|1|8|1|8|8|8|8
608,0,False,0,4,0,0|0|0|2|2|1|0|0|2|0
615,9,False,9,1,9,1|9|9|9|9|9|9|9|9|9
639,3,False,3,9,1,5|1|1|5|2|3|1|1|1|1
642,4,False,4,7,2,4|2|2|2|2|4|4|2|2|2
658,6,True,0,10,0,0|0|0|0|0|0|0|0|0|0
671,7,False,7,1,7,7|1|7|7|7|7|7|7|7|7
