index,noisy_label,is_noisy,real_label,mistakes,label_pred,preds
0,6,False,6,3,6,6|6|1|6|6|6|6|1|6|1
13,2,False,2,6,-1,2|8|8|2|9|8|8|2|2|0
15,9,False,9,2,9,5|9|8|9|9|9|9|9|9|9
23,6,False,6,4,6,6|8|6|6|8|6|7|6|8|6
31,5,True,9,10,9,9|9|9|9|9|9|9|9|9|9
48,2,False,2,2,2,2|2|4|2|2|2|2|2|1|2
62,8,False,8,1,8,8|8|8|1|8|8|8|8|8|8
65,1,False,1,2,1,1|1|8|1|1|8|1|1|1|1
66,1,True,4,8,4,4|4|4|1|4|4|4|1|4|4
80,3,False,3,7,1,1|3|3|1|1|1|1|1|3|0
84,7,False,7,9,2,2|4|1|2|5|2|2|2|7|4
121,2,False,2,5,2,4|2|1|2|4|2|2|1|4|2
131,7,False,7,1,7,7|7|7|7|9|7|7|7|7|7
140,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
144,2,False,2,0,2,2|2|2|2|2|2|2|2|2|2
155,8,False,8,2,8,8|8|8|1|1|8|8|8|8|8
162,4,False,4,8,2,4|2|4|1|2|7|1|6|2|7
175,4,False,4,3,4,4|1|4|4|1|4|4|4|1|4
176,1,False,1,1,1,1|1|1|1|1|1|2|1|1|1
189,0,False,0,8,-1,5|3|0|0|5|5|1|1|1|9
202,9,False,9,2,9,9|5|5|9|9|9|9|9|9|9
211,7,False,7,9,1,1|5|1|1|5|5|1|7|3|9
217,5,False,5,2,5,5|5|1|5|5|5|5|5|5|1
219,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
224,7,True,6,10,6,6|6|6|6|6|6|6|6|6|6
229,3,False,3,10,5,5|5|1|5|5|1|5|1|5|5
234,6,False,6,1,6,6|6|6|6|3|6|6|6|6|6
244,1,True,8,7,8,8|8|1|1|8|8|1|8|8|8
245,6,False,6,0,6,6|6|6|6|6|6|6|6|6|6
267,7,False,7,4,7,7|7|4|1|7|7|7|2|7|4
303,2,False,2,8,0,0|0|3|2|0|0|2|1|1|6
311,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
312,2,True,1,10,1,1|1|1|1|1|1|1|1|1|1
318,9,True,7,10,7,7|7|7|7|7|7|7|7|7|7
334,1,True,3,5,1,2|1|5|1|5|1|5|1|5|1
335,2,False,2,2,2,2|2|2|2|9|2|2|1|2|2
337,5,False,5,8,1,1|1|8|1|5|7|1|1|5|4
338,9,True,7,10,1,1|2|3|1|7|1|4|1|7|1
361,6,False,6,10,3,1|1|3|1|3|3|1|3|3|3
397,8,False,8,3,8,1|8|8|1|8|1|8|8|8|8
420,4,False,4,3,4,4|4|1|1|4|4|4|4|1|4
438,5,True,9,10,9,9|9|9|9|9|9|9|9|9|9
441,8,False,8,5,8,1|8|8|6|0|8|8|0|0|8
468,0,False,0,3,0,6|0|0|0|0|6|0|6|0|0
473,6,False,6,4,6,6|4|6|6|4|6|4|6|4|6
481,0,False,0,2,0,6|0|0|0|6|0|0|0|0|0
484,4,False,4,6,1,1|2|4|1|4|4|1|1|1|4
492,4,True,7,10,3,3|3|3|1|7|3|5|1|3|5
506,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
511,5,True,9,10,9,9|9|9|9|9|9|9|9|9|9
548,9,True,3,10,5,5|5|5|1|0|5|5|5|5|5
553,5,True,9,9,9,9|9|0|0|5|9|9|9|9|9
555,6,True,0,10,0,0|0|0|0|0|0|0|0|0|0
570,7,False,7,4,7,7|7|4|1|7|4|3|7|7|7
571,6,False,6,1,6,6|6|6|6|6|6|6|6|7|6
579,9,False,9,2,9,5|9|9|9|9|9|5|9|9|9
581,4,False,4,1,4,4|4|4|4|4|4|4|4|4|1
