index,noisy_label,is_noisy,real_label,mistakes,label_pred,preds
13,5,False,5,1,5,5|5|7|5|5|5|5|5|5|5
14,3,True,7,10,7,7|7|7|7|7|7|7|7|7|7
26,0,False,0,2,0,0|6|0|0|0|0|0|0|8|0
48,0,False,0,0,0,0|0|0|0|0|0|0|0|0|0
52,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
58,3,False,3,0,3,3|3|3|3|3|3|3|3|3|3
61,0,False,0,6,6,4|0|6|6|6|0|0|6|0|6
62,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
71,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
82,7,True,5,10,5,5|5|5|5|5|5|5|5|5|8
86,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
93,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
96,4,False,4,7,0,0|4|2|2|0|0|4|6|4|0
101,0,False,0,9,3,3|3|8|1|2|3|4|1|0|4
104,6,False,6,2,6,6|6|4|6|6|6|6|6|6|2
118,4,True,6,7,-1,4|2|6|3|3|6|4|4|5|6
119,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
126,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
134,4,False,4,2,4,4|4|4|2|4|4|2|4|4|4
165,2,False,2,8,0,8|2|0|0|9|8|0|7|2|6
168,6,False,6,10,2,2|3|8|8|2|2|2|2|8|8
190,3,False,3,0,3,3|3|3|3|3|3|3|3|3|3
233,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8
243,2,True,1,10,0,4|6|1|0|0|0|0|0|0|0
245,1,True,6,10,0,0|0|6|0|0|0|0|3|0|0
253,2,False,2,4,2,2|2|2|2|2|4|0|0|2|0
260,2,False,2,7,6,6|6|2|2|4|6|0|8|2|6
263,4,False,4,0,4,4|4|4|4|4|4|4|4|4|4
265,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8
268,3,False,3,0,3,3|3|3|3|3|3|3|3|3|3
269,0,False,0,9,-1,6|3|0|6|2|2|2|6|6|2
275,1,True,7,10,7,7|7|7|7|7|7|7|7|7|7
289,8,False,8,1,8,8|8|8|8|8|8|8|8|6|8
301,6,False,6,7,2,2|6|4|2|6|2|2|2|4|6
307,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
309,6,False,6,2,6,6|6|4|6|6|6|4|6|6|6
315,8,True,4,10,4,6|4|4|4|4|4|4|4|4|4
328,2,False,2,1,2,2|2|2|2|4|2|2|2|2|2
345,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
346,6,False,6,3,6,6|6|6|6|0|0|0|6|6|6
352,2,True,1,10,1,1|1|1|1|1|1|1|1|1|1
370,1,True,3,10,3,3|3|3|3|3|3|3|3|3|3
373,7,False,7,2,7,7|7|5|7|7|5|7|7|7|7
383,0,False,0,1,0,0|0|0|0|0|0|0|0|0|4
408,8,False,8,3,8,8|8|4|8|8|8|8|8|0|4
416,6,True,2,10,4,4|4|4|4|4|4|4|4|4|4
419,2,True,1,10,1,1|1|1|1|1|1|1|1|1|1
447,1,True,7,10,7,7|7|7|7|7|7|5|7|7|7
454,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8
467,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
475,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
482,7,False,7,1,7,7|7|7|7|7|7|4|7|7|7
507,2,False,2,0,2,2|2|2|2|2|2|2|2|2|2
516,0,False,0,0,0,0|0|0|0|0|0|0|0|0|0
537,6,True,9,10,9,9|9|9|9|9|9|9|9|9|9
554,6,False,6,7,2,2|2|4|2|6|2|2|6|2|6
564,4,True,0,10,0,0|0|8|0|0|0|0|0|0|0
581,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
