index,noisy_label,is_noisy,real_label,mistakes,label_pred,preds
14,3,True,7,10,7,7|7|7|5|7|7|7|7|7|7
15,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
22,4,False,4,5,4,8|8|3|4|4|4|4|8|3|4
29,4,False,4,5,-1,8|8|4|4|4|8|4|4|8|8
42,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
44,9,False,9,3,9,9|8|9|9|9|2|9|9|5|9
47,3,False,3,1,3,3|3|3|3|3|3|3|3|3|1
68,4,False,4,2,4,4|4|4|4|6|4|4|4|4|8
69,2,True,1,8,1,1|1|2|1|1|1|1|1|2|1
90,9,False,9,1,9,7|9|9|9|9|9|9|9|9|9
95,6,False,6,0,6,6|6|6|6|6|6|6|6|6|6
119,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
123,3,True,2,8,0,6|7|0|8|6|3|0|3|0|2
127,6,False,6,9,-1,1|0|6|3|1|3|1|4|0|3
149,2,True,0,10,0,0|0|0|0|0|0|0|0|0|0
159,2,False,2,1,2,2|2|2|2|4|2|2|2|2|2
160,1,True,0,8,3,3|3|3|3|1|3|1|4|0|3
164,6,False,6,7,0,6|0|0|6|6|0|0|0|0|0
165,2,False,2,9,0,0|8|6|6|6|0|0|2|0|0
177,5,False,5,1,5,5|5|5|5|5|5|7|5|5|5
180,0,False,0,0,0,0|0|0|0|0|0|0|0|0|0
194,4,False,4,6,4,4|8|4|8|2|4|2|4|2|8
211,1,True,3,10,3,3|3|3|3|3|3|3|3|3|3
213,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
222,4,True,0,10,0,0|0|0|3|0|3|1|0|0|0
239,4,False,4,1,4,4|4|4|4|4|4|8|4|4|4
260,2,False,2,6,2,4|8|2|2|6|8|2|2|6|4
268,3,False,3,0,3,3|3|3|3|3|3|3|3|3|3
300,5,False,5,1,5,5|5|5|5|5|5|5|5|7|5
303,5,False,5,1,5,7|5|5|5|5|5|5|5|5|5
309,6,False,6,4,6,6|6|4|6|6|6|4|4|6|4
311,4,False,4,5,-1,4|8|8|8|4|4|4|8|4|8
316,6,False,6,9,0,0|0|8|6|4|0|4|0|2|0
344,4,True,6,8,6,4|6|6|6|6|4|6|2|6|2
345,5,False,5,3,5,7|5|5|7|5|5|5|5|7|5
355,7,False,7,1,7,6|7|7|7|7|7|7|7|7|7
357,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
