index,noisy_label,is_noisy,real_label,mistakes,label_pred,preds
1,5,True,0,10,0,0|0|0|0|0|0|0|0|0|0
3,3,False,3,5,3,3|0|0|0|6|3|3|0|3|3
10,0,False,0,1,0,0|6|0|0|0|0|0|0|0|0
23,0,True,8,9,8,8|5|8|8|8|8|8|8|0|8
26,0,False,0,4,0,5|6|0|0|0|0|5|0|0|3
30,3,True,5,10,5,5|5|5|5|5|5|5|5|5|5
31,3,False,3,1,3,3|0|3|3|3|3|3|3|3|3
52,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
54,1,True,2,10,2,6|2|2|2|2|6|2|2|6|6
63,5,False,5,1,5,5|5|5|5|3|5|5|5|5|5
96,4,False,4,5,4,4|4|6|4|4|6|0|2|0|4
99,2,True,8,10,8,8|8|8|8|8|8|8|0|8|8
103,2,True,1,10,1,1|1|1|1|1|1|1|1|1|1
104,6,False,6,4,6,6|6|2|2|6|6|2|2|6|6
105,8,False,8,3,8,8|0|8|8|8|8|8|6|8|2
106,2,True,1,9,1,1|1|2|1|1|1|1|1|1|1
108,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
112,6,False,6,1,6,6|4|6|6|6|6|6|6|6|6
125,2,False,2,8,0,0|4|4|2|0|0|6|8|1|2
141,6,True,9,9,9,9|6|9|9|9|9|7|7|9|9
143,1,False,1,2,1,1|1|1|2|2|1|1|1|1|1
146,2,True,1,8,1,1|1|1|2|2|1|1|1|1|1
148,8,False,8,1,8,8|8|8|8|3|8|8|8|8|8
153,4,True,7,10,7,7|7|7|5|5|7|5|7|7|7
155,5,False,5,2,5,5|5|7|5|5|5|5|3|5|5
161,8,False,8,2,8,8|8|8|8|8|8|8|0|8|0
163,2,True,1,7,1,1|1|1|1|2|1|1|2|1|2
167,6,True,9,8,9,9|6|9|9|9|9|9|9|9|6
168,6,False,6,7,8,8|6|6|4|8|6|8|0|8|8
170,2,True,1,5,-1,1|1|1|2|2|1|1|2|2|2
189,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
210,3,True,7,10,7,7|7|7|7|7|7|7|7|7|7
242,8,True,4,9,4,4|4|4|4|4|6|8|4|4|4
249,1,True,7,10,7,7|7|9|7|7|4|7|2|7|9
252,6,False,6,2,6,4|6|6|6|6|6|6|6|0|6
265,8,False,8,3,8,8|8|8|8|8|8|0|8|0|0
270,7,False,7,1,7,7|7|7|7|7|7|5|7|7|7
279,1,True,7,10,7,7|7|7|7|7|7|7|7|7|7
282,6,True,9,10,5,5|9|7|9|5|5|5|5|9|9
290,4,False,4,3,4,4|4|4|4|4|4|8|8|6|4
294,5,True,7,8,7,7|7|7|5|7|7|5|7|7|7
312,8,True,4,8,4,4|4|4|4|4|8|6|2|8|4
318,3,False,3,9,0,4|6|6|0|0|0|6|0|0|3
323,1,True,3,10,3,3|3|3|3|3|3|3|3|3|3
325,0,False,0,4,0,3|0|3|0|5|0|0|5|0|0
331,4,True,0,10,0,0|0|0|0|0|0|0|0|0|0
333,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8
334,3,False,3,3,3,3|3|0|3|1|3|3|1|3|3
342,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8
347,2,True,8,9,1,3|1|1|1|3|1|1|1|4|2
401,2,True,5,10,5,7|5|5|5|7|7|5|5|5|5
404,2,False,2,5,2,6|2|2|6|2|2|2|6|0|0
406,2,True,5,10,-1,7|7|5|5|7|5|5|7|5|7
424,9,False,9,1,9,9|9|9|9|9|9|9|8|9|9
433,8,True,4,10,3,3|6|6|4|3|6|3|3|3|3
438,0,False,0,0,0,0|0|0|0|0|0|0|0|0|0
471,3,False,3,0,3,3|3|3|3|3|3|3|3|3|3
475,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
509,3,False,3,3,3,3|3|1|1|3|3|3|3|3|1
525,2,True,1,8,1,1|1|2|1|2|1|1|1|1|1
547,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
549,4,True,6,10,0,0|0|0|0|0|0|0|0|0|0
