index,noisy_label,is_noisy,real_label,mistakes,label_pred,preds
20,3,False,3,1,3,3|3|3|3|3|3|3|3|3|1
24,8,True,4,8,4,4|2|8|2|4|4|8|4|4|4
25,3,False,3,2,3,3|3|3|3|4|3|3|3|1|3
35,6,True,8,10,8,8|8|8|8|8|8|8|8|8|8
43,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
58,3,False,3,0,3,3|3|3|3|3|3|3|3|3|3
65,2,False,2,3,2,2|6|2|2|2|2|2|6|6|2
83,1,True,7,9,7,7|7|7|7|7|7|7|7|7|1
110,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8
132,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
135,2,False,2,2,2,2|2|6|2|9|2|2|2|2|2
137,1,False,1,1,1,1|2|1|1|1|1|1|1|1|1
186,4,True,0,10,3,2|1|0|3|3|3|3|0|3|0
191,0,False,0,0,0,0|0|0|0|0|0|0|0|0|0
195,1,False,1,1,1,1|2|1|1|1|1|1|1|1|1
201,5,False,5,1,5,5|5|5|7|5|5|5|5|5|5
219,0,False,0,3,0,0|0|0|0|5|0|5|5|0|0
230,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
238,4,False,4,3,4,4|4|4|2|8|4|4|4|4|6
244,2,True,5,10,5,5|5|5|5|5|5|5|5|5|5
245,1,True,6,10,0,6|0|0|0|0|6|0|0|3|0
248,1,True,3,10,3,3|3|3|3|3|3|3|3|3|3
251,3,False,3,3,3,0|3|3|3|3|3|3|6|3|8
253,2,False,2,6,2,2|4|4|2|4|2|2|0|0|5
262,2,False,2,1,2,2|2|2|2|2|2|2|4|2|2
263,4,False,4,0,4,4|4|4|4|4|4|4|4|4|4
291,2,False,2,1,2,2|2|2|2|2|2|2|2|2|8
317,6,True,9,10,5,5|5|5|7|7|5|5|5|7|5
321,1,True,0,10,0,0|0|0|0|0|0|0|0|0|0
324,8,True,4,7,4,4|8|4|4|8|4|4|4|4|8
326,3,False,3,1,3,3|0|3|3|3|3|3|3|3|3
368,6,False,6,1,6,6|6|6|6|6|4|6|6|6|6
392,0,False,0,5,0,0|0|0|9|8|0|6|4|3|0
417,1,True,7,10,7,7|7|7|5|7|7|6|7|7|7
419,2,True,1,9,1,1|2|1|1|1|1|1|1|1|1
430,8,False,8,1,8,8|8|8|8|8|8|8|8|5|8
450,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
477,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
482,7,False,7,1,7,7|7|7|7|7|7|7|3|7|7
485,6,False,6,7,2,2|2|6|6|5|6|2|0|2|5
499,4,True,6,9,6,4|6|0|6|6|6|2|0|6|6
506,6,False,6,10,0,0|5|0|0|4|0|0|0|0|0
515,1,False,1,3,1,1|1|3|1|1|1|0|1|1|2
568,3,False,3,1,3,3|3|3|3|3|3|3|3|3|1
576,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
585,6,False,6,8,4,4|4|4|2|6|6|2|4|4|2
595,1,True,3,10,0,6|0|5|0|0|0|6|0|3|0
618,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
619,1,True,7,10,7,7|7|7|7|7|7|7|7|7|7
631,1,True,3,9,3,3|3|3|3|3|3|3|3|3|1
632,7,False,7,1,7,7|7|7|7|7|7|5|7|7|7
635,5,True,7,9,9,1|9|9|5|9|9|9|9|9|9
652,6,True,9,10,9,9|9|9|9|9|9|9|9|9|9
654,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8
664,2,False,2,3,2,2|4|2|2|2|2|2|1|4|2
689,3,True,7,8,7,7|7|5|7|7|3|7|3|7|7
690,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
692,6,True,9,9,9,9|9|9|6|9|9|9|9|9|9
693,1,True,9,10,9,9|9|9|9|9|9|9|9|9|9
698,6,True,4,8,2,6|2|6|2|2|2|2|2|2|8
699,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
705,3,True,5,10,5,5|7|5|5|5|5|5|5|7|5
723,2,True,1,9,1,1|2|1|1|1|1|1|1|1|1
729,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
731,4,False,4,4,4,4|8|8|4|4|4|8|4|4|8
742,2,False,2,1,2,2|2|2|2|2|2|2|2|6|2
750,2,True,8,10,8,0|8|8|8|8|8|8|8|8|8
760,5,False,5,1,5,5|5|5|5|5|5|5|5|7|5
777,6,True,5,10,5,5|5|5|5|5|5|5|5|5|5
781,4,True,6,8,-1,4|6|6|2|4|6|2|2|6|2
785,7,False,7,6,7,5|7|7|6|7|9|7|5|9|5
802,3,False,3,2,3,3|3|3|3|3|3|1|3|1|3
804,7,False,7,1,7,7|7|7|7|7|7|7|9|7|7
815,0,False,0,0,0,0|0|0|0|0|0|0|0|0|0
816,0,False,0,0,0,0|0|0|0|0|0|0|0|0|0
835,3,False,3,3,3,3|3|3|3|4|3|3|3|4|1
836,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
859,1,True,9,10,9,9|9|9|9|9|9|9|9|9|9
868,1,True,3,9,3,3|3|3|0|3|2|3|1|3|3
889,8,True,4,7,4,8|4|4|4|4|4|8|4|8|4
890,6,True,7,10,7,7|7|7|7|7|7|7|7|7|7
909,1,False,1,1,1,1|2|1|1|1|1|1|1|1|1
916,5,False,5,1,5,7|5|5|5|5|5|5|5|5|5
924,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
929,7,True,3,10,3,3|3|3|3|3|3|3|3|3|3
940,4,True,6,3,4,8|4|4|4|8|8|4|4|4|4
979,4,False,4,2,4,4|4|6|4|4|4|8|4|4|4
998,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
1000,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
1002,2,False,2,9,-1,4|6|4|0|4|2|6|4|6|6
1008,1,True,9,10,9,9|9|9|9|9|9|9|9|9|9
1039,3,False,3,2,3,3|0|3|3|3|3|3|3|3|1
1043,1,False,1,1,1,1|1|1|1|1|3|1|1|1|1
1056,0,False,0,0,0,0|0|0|0|0|0|0|0|0|0
1059,8,False,8,2,8,0|8|8|8|8|8|8|8|8|5
1068,2,False,2,9,6,6|6|6|6|6|6|2|4|6|0
1072,7,True,2,10,2,6|2|2|2|2|6|2|2|0|6
1092,1,True,6,10,6,6|6|0|6|6|6|6|6|4|6
1098,0,False,0,7,3,6|4|3|3|0|0|3|8|3|0
1101,6,False,6,9,0,4|0|0|0|0|2|6|0|0|0
1107,4,True,2,10,2,2|2|5|2|1|2|2|2|2|2
1111,5,False,5,1,5,5|5|5|5|5|5|5|5|7|5
1113,4,False,4,1,4,4|4|4|4|4|8|4|4|4|4
1123,7,False,7,7,9,7|9|9|7|9|9|9|9|9|7
1150,1,True,3,9,-1,4|4|4|3|3|3|3|4|1|0
1162,9,False,9,3,9,5|9|6|9|6|9|9|9|9|9
1168,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
1173,9,False,9,1,9,9|9|9|9|9|9|9|9|5|9
1177,4,False,4,1,4,8|4|4|4|4|4|4|4|4|4
1179,1,True,7,10,7,7|7|7|7|7|7|7|7|7|7
1180,5,False,5,1,5,5|7|5|5|5|5|5|5|5|5
1187,2,True,5,10,5,5|5|5|7|5|5|5|5|5|5
1195,7,False,7,1,7,3|7|7|7|7|7|7|7|7|7
1197,2,False,2,0,2,2|2|2|2|2|2|2|2|2|2
1208,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
1219,8,False,8,1,8,8|8|8|8|8|8|8|8|8|0
1228,4,True,0,10,0,0|0|0|6|0|0|0|0|6|6
1239,3,True,7,10,7,7|7|7|7|7|7|7|7|7|7
1240,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
1252,1,True,2,9,2,2|2|4|4|2|2|2|1|4|4
1268,8,True,4,8,4,3|4|4|4|8|4|3|3|1|8
1271,8,True,4,9,3,3|4|0|3|3|4|3|3|3|8
1277,6,False,6,8,3,3|3|4|6|8|6|3|4|3|0
1288,0,False,0,4,0,0|0|0|0|6|5|0|5|0|5
1290,5,True,3,10,3,3|3|0|0|3|3|6|3|0|0
1349,5,True,7,9,7,7|7|7|7|7|7|7|9|5|7
1384,4,False,4,2,4,8|4|4|4|4|4|8|4|4|4
1397,1,False,1,2,1,1|2|1|2|1|1|1|1|1|1
1411,3,True,7,10,7,7|7|7|7|7|7|7|7|7|7
1431,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
1442,2,False,2,10,3,3|4|6|3|3|3|1|3|6|3
1445,3,False,3,0,3,3|3|3|3|3|3|3|3|3|3
1453,7,False,7,1,7,7|7|7|7|5|7|7|7|7|7
1458,5,False,5,5,5,3|5|7|7|5|5|7|5|7|5
1459,3,False,3,2,3,3|0|3|3|3|3|3|1|3|3
1463,1,False,1,6,-1,6|1|6|6|4|1|4|6|1|1
1466,5,False,5,2,5,5|7|5|5|5|5|5|7|5|5
1470,4,False,4,4,4,8|4|4|4|8|4|8|4|4|8
1472,4,True,6,6,6,4|0|6|6|4|6|6|6|4|4
1473,4,True,0,9,-1,0|0|0|3|3|3|3|8|4|0
1474,3,True,7,10,7,7|7|7|7|7|7|7|7|7|7
1486,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
1487,3,True,5,10,5,5|5|5|5|5|5|7|5|5|5
1495,6,False,6,9,4,4|4|0|3|4|0|6|4|4|0
1497,2,True,5,10,5,5|5|5|5|5|5|5|5|5|5
1514,2,True,1,10,1,1|1|1|1|1|1|1|1|1|1
1521,6,False,6,9,1,1|4|4|2|8|3|1|1|2|6
