index,noisy_label,is_noisy,real_label,mistakes,label_pred,preds
5,2,False,2,5,2,4|2|5|6|2|2|2|2|6|5
6,3,True,7,10,7,7|7|7|7|7|7|7|7|7|7
9,8,True,5,10,5,5|5|5|5|5|5|5|5|5|5
12,5,False,5,3,5,5|7|5|5|5|7|5|2|5|5
19,4,False,4,5,-1,4|4|6|4|4|6|6|6|6|4
21,1,False,1,2,1,1|1|1|1|1|1|2|1|2|1
41,3,True,7,10,7,7|7|7|7|7|7|7|7|7|7
57,8,False,8,5,8,0|8|0|8|0|8|8|8|3|3
60,5,False,5,1,5,5|5|2|5|5|5|5|5|5|5
74,2,True,1,8,1,1|1|1|1|2|1|2|1|1|1
77,4,True,6,10,0,6|0|0|0|6|0|0|6|0|0
88,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
91,3,False,3,2,3,3|1|3|3|3|3|0|3|3|3
92,2,False,2,6,-1,6|2|6|3|2|6|5|2|2|6
101,0,False,0,5,0,0|3|0|3|3|0|0|2|0|1
114,1,True,3,9,3,3|1|3|3|3|3|3|3|3|3
118,4,True,6,8,-1,6|4|3|6|3|6|3|5|1|4
138,1,True,7,10,7,7|7|3|7|7|7|7|7|7|7
154,4,True,0,10,0,0|0|0|0|0|0|0|0|0|0
182,0,False,0,6,-1,0|8|8|0|7|0|8|8|7|0
187,0,False,0,1,0,0|0|0|0|0|0|0|0|5|0
197,2,False,2,7,6,6|6|6|6|2|2|2|6|6|6
203,4,True,6,9,6,6|6|6|6|6|6|6|6|4|6
207,5,True,0,9,0,0|0|0|0|5|0|0|6|0|0
208,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
209,2,True,1,10,1,1|1|1|1|1|1|1|1|1|1
228,2,False,2,7,4,4|4|4|4|4|2|2|6|2|4
233,2,True,8,10,8,8|8|8|8|8|8|8|8|0|8
234,0,True,2,10,2,4|2|6|6|2|2|2|2|4|6
236,8,False,8,1,8,8|8|8|8|2|8|8|8|8|8
241,4,False,4,4,4,4|8|8|4|4|4|4|4|6|8
266,2,False,2,3,2,4|2|4|2|2|2|2|2|2|5
278,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
283,1,False,1,3,1,1|1|1|1|2|2|1|2|1|1
284,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
289,8,False,8,3,8,8|8|8|2|2|2|8|8|8|8
293,6,False,6,2,6,6|6|6|6|3|6|9|6|6|6
302,5,True,0,10,0,0|0|0|0|6|6|0|0|0|0
320,5,False,5,2,5,5|5|5|2|5|5|5|7|5|5
322,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8
330,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
332,3,False,3,0,3,3|3|3|3|3|3|3|3|3|3
336,1,False,1,3,1,1|1|1|1|2|1|2|1|2|1
340,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
360,9,False,9,8,7,9|5|5|7|7|5|7|7|7|9
371,5,False,5,2,5,7|5|5|5|5|1|5|5|5|5
377,4,True,0,7,0,3|3|0|0|6|4|4|0|4|0
385,2,True,1,10,1,1|1|1|1|1|1|1|1|1|1
408,8,False,8,3,8,8|8|8|8|0|8|8|8|0|0
411,8,False,8,2,8,8|8|8|8|8|2|5|8|8|8
418,2,True,1,10,1,1|1|1|1|1|1|1|1|1|1
421,8,False,8,2,8,8|8|8|8|8|8|0|0|8|8
422,6,True,2,6,6,6|0|4|0|6|2|6|6|4|0
425,1,True,7,10,7,7|7|7|7|7|7|7|7|7|7
439,1,True,3,10,3,3|3|3|3|3|3|3|3|3|3
442,8,True,4,7,4,4|4|8|4|4|4|2|4|8|8
449,2,False,2,5,2,4|4|3|2|2|2|2|5|2|4
451,1,True,9,10,9,9|9|9|9|9|9|9|9|9|9
453,3,False,3,1,3,3|3|3|3|3|3|1|3|3|3
454,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8
480,6,False,6,4,6,4|6|2|4|6|6|2|6|6|6
487,7,True,8,10,8,5|2|8|0|0|6|8|8|0|8
490,2,False,2,3,2,2|2|2|6|2|2|2|2|4|4
494,2,True,8,10,8,8|8|8|8|8|8|8|8|8|8
504,5,True,0,10,0,0|0|0|0|0|0|4|1|6|0
510,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
526,6,False,6,9,0,0|0|0|3|0|3|4|0|0|6
527,6,False,6,9,3,8|3|8|4|3|3|8|3|6|3
544,2,False,2,5,2,1|3|2|1|2|2|2|4|2|4
559,8,False,8,2,8,8|8|8|8|8|6|8|8|0|8
573,9,False,9,1,9,7|9|9|9|9|9|9|9|9|9
587,8,False,8,9,5,4|5|8|7|5|1|5|5|5|5
598,6,False,6,4,6,6|6|0|6|6|6|5|6|0|0
605,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
607,7,False,7,4,7,7|9|9|7|9|7|5|7|7|7
625,8,True,4,7,4,4|8|8|4|4|4|8|4|4|4
634,8,True,4,8,4,4|8|4|4|4|4|4|8|4|4
643,1,True,9,10,9,9|9|9|9|9|9|9|9|9|9
648,4,False,4,6,8,4|4|8|8|4|8|8|4|8|8
650,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
658,4,False,4,2,4,4|4|4|4|4|8|8|4|4|4
661,2,True,8,10,8,6|8|8|8|0|8|8|8|8|8
662,0,False,0,7,4,0|0|4|6|6|4|8|4|0|4
670,3,False,3,1,3,3|3|3|3|3|3|1|3|3|3
695,8,False,8,1,8,8|8|8|8|8|8|8|8|0|8
696,2,False,2,9,6,6|6|6|4|6|2|4|6|8|4
697,1,True,7,10,7,7|7|7|7|7|7|7|7|7|7
709,3,False,3,0,3,3|3|3|3|3|3|3|3|3|3
715,0,False,0,1,0,0|0|0|0|0|0|4|0|0|0
716,4,True,0,10,0,0|0|0|0|0|0|0|0|0|0
739,1,True,7,10,7,7|7|7|7|7|7|7|7|7|7
741,0,False,0,0,0,0|0|0|0|0|0|0|0|0|0
756,3,False,3,4,3,3|1|3|1|3|3|8|1|3|3
758,8,False,8,1,8,8|8|8|8|0|8|8|8|8|8
761,2,True,1,10,1,1|1|1|1|1|1|1|1|1|1
776,2,True,6,10,6,6|6|6|6|6|6|4|6|6|6
812,0,False,0,1,0,0|0|0|0|0|0|0|0|5|0
814,1,True,5,10,5,5|5|5|5|5|5|5|5|5|5
845,5,False,5,5,-1,5|5|3|5|3|5|3|3|3|5
880,0,False,0,0,0,0|0|0|0|0|0|0|0|0|0
886,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
917,2,True,1,9,1,1|1|1|1|2|1|1|1|1|1
922,2,True,1,9,1,1|1|1|1|1|2|1|1|1|1
931,2,False,2,10,3,3|3|3|3|3|6|5|3|8|3
935,7,True,5,10,5,5|5|5|5|5|5|5|5|5|5
954,2,True,1,9,1,1|1|1|1|1|1|1|1|2|1
962,1,True,9,10,9,9|9|9|9|9|9|9|9|9|9
980,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
981,2,False,2,10,4,4|8|8|4|4|4|4|8|8|4
986,5,False,5,5,-1,5|5|7|7|7|7|5|7|5|5
987,4,True,6,10,9,9|9|9|9|5|1|2|2|9|9
1009,1,True,6,10,4,8|4|8|4|4|4|8|4|8|4
1017,1,False,1,2,1,1|1|1|1|2|1|1|1|2|1
1029,7,False,7,1,7,7|7|7|7|7|7|7|7|7|5
1031,0,False,0,10,5,5|5|5|5|4|5|5|5|5|9
1038,3,False,3,0,3,3|3|3|3|3|3|3|3|3|3
1045,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
1053,3,False,3,1,3,3|3|3|3|3|3|1|3|3|3
1062,1,True,9,10,9,9|9|9|9|9|9|9|9|9|9
1066,2,True,1,10,1,1|1|1|1|1|1|1|1|1|1
1097,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
