index,noisy_label,is_noisy,real_label,mistakes,label_pred,preds
0,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
11,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
48,5,True,0,10,0,0|0|0|0|0|0|0|0|0|0
50,3,False,3,0,3,3|3|3|3|3|3|3|3|3|3
51,3,False,3,1,3,3|3|3|1|3|3|3|3|3|3
64,0,False,0,1,0,0|0|0|0|3|0|0|0|0|0
79,4,True,9,10,9,6|9|9|9|9|9|9|9|9|9
81,1,True,3,10,3,3|3|3|3|3|3|3|3|0|3
86,1,False,1,2,1,1|1|1|1|2|1|2|1|1|1
97,1,False,1,2,1,1|1|1|1|2|2|1|1|1|1
111,6,True,9,9,9,9|7|9|9|9|9|6|9|9|9
129,1,False,1,1,1,1|1|1|1|2|1|1|1|1|1
150,1,True,9,10,9,9|9|9|9|9|9|9|9|9|9
152,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8
156,6,True,8,10,8,8|8|8|8|8|8|8|8|8|8
171,5,True,0,10,0,0|0|0|0|0|0|0|0|0|0
193,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8
196,1,False,1,1,1,1|1|1|1|2|1|1|1|1|1
198,1,True,9,10,9,9|9|6|9|9|9|9|9|9|7
199,2,False,2,4,2,2|4|2|2|2|6|6|2|2|6
216,8,False,8,1,8,8|8|2|8|8|8|8|8|8|8
224,2,True,5,10,5,7|5|7|5|5|5|5|5|7|5
235,6,False,6,5,6,6|4|4|6|8|8|6|6|2|6
240,4,False,4,1,4,4|4|4|4|4|4|4|4|4|8
243,2,True,1,9,0,0|6|0|0|4|2|1|4|8|1
281,2,False,2,0,2,2|2|2|2|2|2|2|2|2|2
295,9,False,9,1,9,9|9|9|9|9|9|6|9|9|9
299,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
304,9,True,0,10,0,0|0|0|0|0|0|0|0|0|0
305,2,True,1,8,1,1|1|1|1|2|2|1|1|1|3
307,1,False,1,1,1,1|1|1|1|2|1|1|1|1|1
314,6,False,6,9,4,4|4|2|4|4|6|2|4|2|4
353,6,False,6,9,0,4|6|0|0|3|0|0|3|0|0
367,8,True,6,9,0,6|0|3|6|6|0|4|0|0|8
386,5,False,5,9,7,7|7|9|6|6|7|5|9|7|9
387,8,True,4,9,-1,3|8|4|3|4|3|4|4|1|3
390,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
397,8,True,4,9,2,2|4|1|4|2|6|2|8|2|2
400,0,True,2,10,2,2|2|2|2|2|2|6|2|2|2
431,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
468,4,False,4,4,4,4|4|6|4|4|2|4|8|6|4
470,6,False,6,0,6,6|6|6|6|6|6|6|6|6|6
473,4,False,4,2,4,4|8|4|4|4|4|4|4|8|4
492,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
495,1,True,6,8,4,4|4|6|0|3|6|1|0|1|4
498,1,False,1,2,1,1|1|1|1|2|2|1|1|1|1
516,0,False,0,2,0,6|0|0|0|0|6|0|0|0|0
520,6,True,8,9,8,8|8|0|2|3|6|8|8|3|8
539,6,True,9,10,9,9|9|9|9|9|9|9|9|9|9
543,6,False,6,4,6,2|4|6|6|6|6|6|4|2|6
546,2,False,2,8,4,2|4|4|4|4|4|4|2|4|4
553,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8
566,2,False,2,5,2,2|6|6|2|8|6|2|2|8|2
579,8,False,8,7,-1,6|6|2|8|2|2|8|8|6|9
