index,noisy_label,is_noisy,real_label,mistakes,label_pred,preds
7,6,True,2,9,4,2|8|4|4|4|2|8|4|4|6
8,6,True,5,10,5,7|5|5|5|5|5|5|5|5|5
18,4,True,6,10,-1,2|6|6|2|6|2|2|2|6|6
34,6,True,0,9,0,6|0|0|0|0|0|0|0|0|0
36,5,False,5,4,5,7|5|9|8|5|5|0|5|5|5
45,2,False,2,4,2,2|6|6|2|2|2|4|2|6|2
56,6,False,6,7,6,6|0|6|1|6|4|4|3|0|2
67,4,True,0,10,0,3|0|6|0|0|3|0|3|8|0
71,1,False,1,1,1,2|1|1|1|1|1|1|1|1|1
75,4,False,4,5,-1,4|4|8|4|4|4|8|8|8|8
84,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
87,7,False,7,1,7,7|7|7|7|7|7|3|7|7|7
98,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
116,2,True,5,10,5,7|5|5|5|5|5|5|5|5|5
120,2,True,5,10,5,5|5|5|5|5|5|5|5|5|5
130,2,True,8,10,8,8|8|8|8|8|8|8|8|8|8
136,1,True,9,10,9,9|9|9|9|9|9|9|9|9|9
139,8,True,4,9,4,4|8|4|4|4|4|4|4|4|4
147,2,False,2,6,4,2|8|2|4|4|2|4|4|4|2
178,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8
205,4,False,4,3,4,4|8|8|4|4|4|8|4|4|4
218,7,True,2,10,6,6|6|2|2|8|0|6|8|6|8
237,4,True,0,9,0,0|0|0|4|0|0|0|0|0|0
250,3,False,3,0,3,3|3|3|3|3|3|3|3|3|3
254,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8
269,0,False,0,9,2,2|2|6|2|2|2|2|2|4|0
271,1,True,2,10,2,2|4|2|2|4|2|6|4|8|2
286,1,False,1,5,1,1|1|1|2|3|3|2|2|1|1
287,2,True,8,10,3,3|8|0|4|4|3|3|4|8|3
296,8,True,4,9,6,2|6|6|2|8|4|6|7|6|2
298,1,False,1,1,1,2|1|1|1|1|1|1|1|1|1
308,2,True,1,9,1,1|1|1|1|2|1|1|1|1|1
341,5,True,7,10,7,7|7|7|7|7|7|7|7|7|7
349,2,True,5,10,5,5|5|5|5|5|5|5|5|5|5
351,3,False,3,0,3,3|3|3|3|3|3|3|3|3|3
352,2,True,1,9,1,1|1|1|2|1|1|1|1|1|1
354,0,False,0,2,0,0|0|0|4|4|0|0|0|0|0
358,8,False,8,1,8,8|8|8|8|8|8|8|5|8|8
366,1,True,7,10,7,7|7|7|7|7|7|7|7|7|7
376,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
382,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
384,2,True,5,10,5,5|5|5|5|5|5|5|5|5|5
394,8,False,8,1,8,8|8|8|8|8|8|8|8|0|8
405,2,False,2,6,-1,2|6|2|4|6|4|4|4|2|2
410,6,False,6,7,0,6|6|0|0|0|0|0|6|0|4
429,5,True,0,10,0,0|0|0|6|0|0|0|0|0|0
447,1,True,7,10,7,7|7|5|7|7|7|7|7|5|7
452,2,True,1,8,1,2|1|1|1|1|1|1|1|2|1
458,2,True,8,10,8,8|8|8|8|8|8|8|8|0|8
461,2,True,8,10,8,8|0|8|8|8|8|8|8|8|8
479,1,True,9,10,5,7|5|8|5|5|6|6|5|5|2
484,2,False,2,9,6,6|6|6|2|6|3|0|6|6|6
488,3,False,3,1,3,3|3|3|3|3|1|3|3|3|3
