index,noisy_label,is_noisy,real_label,mistakes,label_pred,preds
8,8,False,8,8,1,1|1|1|1|1|1|8|8|1|1
25,7,True,6,10,6,1|6|6|8|1|6|6|1|6|6
39,1,True,3,4,1,4|1|1|1|1|1|1|4|4|4
53,5,True,9,6,9,5|9|9|9|5|1|9|5|9|5
79,5,True,1,9,1,1|1|1|1|1|1|5|1|1|1
82,1,True,4,2,1,1|1|1|4|1|1|1|4|1|1
100,1,True,8,3,1,1|1|1|8|1|1|1|1|8|8
104,6,False,6,2,6,6|6|6|8|6|6|6|6|8|6
124,7,True,6,10,6,6|6|6|8|6|6|6|6|8|6
126,1,False,1,3,1,1|1|1|5|1|1|1|5|1|5
140,1,False,1,3,1,1|1|1|5|5|1|5|1|1|1
144,2,False,2,4,2,9|2|2|9|2|9|2|9|2|2
145,1,True,4,5,-1,1|1|1|4|1|1|4|4|4|4
161,1,True,8,4,1,1|8|1|8|1|1|1|8|8|1
162,4,False,4,10,1,1|2|1|7|1|7|1|7|2|1
163,3,True,7,9,7,7|7|7|7|7|7|7|7|3|4
164,8,True,6,7,6,5|6|6|8|6|6|8|8|6|6
169,1,True,3,6,3,3|1|1|3|3|1|3|3|3|1
173,5,False,5,6,5,1|5|5|3|5|1|5|1|2|2
186,5,True,9,7,9,5|9|9|5|9|9|9|5|9|9
187,9,True,6,10,6,6|6|6|6|1|6|6|8|8|6
188,5,True,9,5,-1,9|5|9|5|5|9|5|5|9|9
201,2,True,1,9,1,1|1|1|1|1|1|1|2|1|1
202,9,False,9,3,9,5|9|9|5|9|9|9|9|9|5
204,6,False,6,2,6,6|7|6|6|6|6|6|7|6|6
216,8,False,8,4,8,1|8|8|8|1|1|8|8|8|1
224,7,True,6,10,6,6|6|6|6|6|6|6|6|6|6
245,6,False,6,0,6,6|6|6|6|6|6|6|6|6|6
256,7,False,7,3,7,7|9|7|7|7|7|7|2|7|9
267,7,False,7,5,7,7|2|7|7|1|9|7|7|4|4
269,9,False,9,3,9,9|9|9|9|9|9|5|5|5|9
288,4,True,2,9,2,2|2|9|2|2|2|4|2|2|9
312,2,True,1,10,1,1|1|1|1|1|1|1|1|1|1
313,6,False,6,0,6,6|6|6|6|6|6|6|6|6|6
318,9,True,7,8,7,7|7|7|9|7|7|7|9|7|7
321,7,False,7,5,7,7|7|7|7|1|6|3|3|7|1
