index,noisy_label,is_noisy,real_label,mistakes,label_pred,preds
0,6,False,6,4,6,1|1|5|6|6|1|6|6|6|6
13,2,False,2,5,2,2|2|2|2|1|1|1|2|8|7
35,6,True,0,10,2,2|9|2|9|2|9|2|2|2|2
36,3,False,3,3,3,3|3|3|3|1|3|1|1|3|3
51,2,True,5,10,1,5|3|1|1|1|1|5|1|1|1
65,1,False,1,2,1,1|5|1|1|1|1|1|1|2|1
68,6,True,7,10,7,5|7|7|7|7|7|7|7|7|7
75,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
80,3,False,3,8,1,1|3|1|3|1|8|1|1|7|1
83,5,False,5,7,2,5|2|1|5|2|2|1|5|1|2
84,7,False,7,8,1,1|2|1|1|1|7|1|1|7|9
85,7,False,7,6,7,5|9|7|7|1|1|7|9|1|7
91,1,True,3,0,1,1|1|1|1|1|1|1|1|1|1
94,5,True,1,9,1,1|1|1|1|1|1|1|1|1|5
96,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
103,7,True,6,10,6,6|1|6|6|1|9|1|6|5|6
107,5,False,5,10,2,2|2|1|1|2|1|2|2|2|2
110,9,False,9,10,1,1|1|1|1|1|1|1|1|1|1
148,1,True,5,8,5,5|5|5|5|1|5|5|1|5|5
149,4,False,4,5,-1,4|1|1|4|1|4|1|4|1|4
160,5,True,1,10,1,1|1|1|1|1|1|1|1|1|1
170,8,False,8,8,1,1|8|8|1|1|1|1|1|1|1
178,7,False,7,1,7,7|7|7|4|7|7|7|7|7|7
192,1,True,8,4,1,1|8|8|8|1|8|1|1|1|1
196,2,False,2,1,2,2|2|2|2|2|2|2|2|2|9
205,9,False,9,7,5,9|5|5|5|9|5|9|5|5|5
235,6,False,6,1,6,6|6|6|7|6|6|6|6|6|6
246,1,True,8,1,1,1|1|1|1|1|1|1|1|6|1
290,1,True,8,3,1,1|1|8|8|1|1|8|1|1|1
292,6,False,6,2,6,1|6|6|6|6|6|1|6|6|6
297,1,True,5,5,-1,5|5|1|1|1|1|5|1|5|5
299,4,False,4,9,6,4|9|1|5|1|6|6|2|6|9
301,1,False,1,5,1,1|3|1|3|9|1|1|1|3|3
305,5,False,5,8,1,1|5|1|2|7|1|7|1|1|5
309,1,True,8,4,1,1|8|1|8|1|8|1|1|8|1
324,5,False,5,10,1,1|1|1|1|1|1|1|1|1|1
335,2,False,2,1,2,2|2|2|2|2|2|9|2|2|2
337,5,False,5,6,5,5|9|1|5|1|1|5|6|2|5
340,9,False,9,6,9,1|9|5|9|1|9|5|5|9|2
344,0,False,0,1,0,0|0|0|0|0|0|0|0|6|0
385,9,False,9,4,9,9|9|5|5|9|9|5|5|9|9
398,4,False,4,3,4,4|4|4|1|1|4|1|4|4|4
400,0,True,2,10,2,2|2|2|2|2|2|2|2|2|2
406,5,True,9,4,5,9|5|5|5|9|5|5|9|5|9
411,2,False,2,5,2,1|3|2|2|1|2|5|1|2|2
416,3,False,3,7,1,1|3|1|3|1|5|5|1|2|3
420,4,False,4,8,1,1|1|1|4|1|1|1|1|4|1
425,9,True,2,10,2,2|2|2|2|2|2|2|2|2|2
431,1,True,5,2,1,1|1|1|1|1|1|5|1|1|5
449,4,False,4,7,1,5|4|1|4|1|5|5|1|4|1
457,6,True,0,9,0,0|1|6|0|2|0|0|1|0|0
488,6,False,6,0,6,6|6|6|6|6|6|6|6|6|6
489,4,False,4,9,1,1|1|1|1|1|4|1|1|1|1
493,1,False,1,2,1,1|1|5|1|1|1|5|1|1|1
501,8,False,8,8,1,1|1|1|1|1|8|1|1|8|1
503,8,False,8,6,1,1|1|8|1|1|8|8|1|8|1
520,1,True,4,6,4,4|1|1|4|1|4|1|2|4|4
533,4,True,2,10,2,2|2|2|9|2|9|2|2|2|9
541,5,True,9,7,9,9|9|5|5|9|9|5|9|9|9
542,2,True,5,6,-1,5|2|5|2|1|2|5|1|2|5
573,5,False,5,4,5,1|5|1|5|1|5|5|5|1|5
578,2,True,1,10,1,1|1|1|1|1|1|1|1|1|1
583,3,False,3,7,1,1|3|1|1|1|1|9|3|9|3
598,0,False,0,6,6,0|6|6|0|6|6|0|0|6|6
605,0,False,0,3,0,0|0|0|0|6|0|0|0|6|6
613,9,False,9,7,5,5|5|5|5|9|5|5|9|9|1
673,4,True,2,3,4,4|4|4|4|1|4|1|4|4|2
677,1,True,4,7,4,1|4|9|4|1|4|1|4|4|4
684,3,False,3,10,1,1|9|1|6|1|4|1|2|2|9
688,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
710,7,True,6,10,-1,1|1|6|6|1|6|1|6|8|9
717,3,False,3,7,1,3|1|3|3|1|1|1|1|6|1
729,5,False,5,10,7,7|9|7|7|7|7|7|7|7|7
735,0,False,0,3,0,0|0|0|6|1|0|0|0|0|6
736,8,False,8,8,1,1|1|1|1|1|8|8|1|1|5
742,9,True,2,8,2,2|2|2|2|2|9|1|2|9|2
749,5,True,9,7,5,0|1|6|5|9|9|5|0|6|5
767,5,False,5,8,1,1|1|5|2|2|1|1|2|1|5
778,2,False,2,7,1,1|4|1|2|1|7|2|6|2|1
782,0,False,0,5,0,0|1|0|0|6|6|0|0|6|6
812,0,False,0,5,0,0|0|0|0|6|6|0|1|6|1
823,1,False,1,2,1,1|1|5|1|1|1|1|1|5|1
826,1,True,8,7,8,1|8|8|8|1|8|8|8|8|1
827,9,True,2,7,2,2|2|2|9|2|9|9|2|2|2
831,4,False,4,9,1,1|1|1|6|1|1|1|1|7|4
838,7,True,6,10,6,1|8|6|6|6|6|6|6|6|6
864,2,False,2,7,2,2|6|2|9|1|6|1|2|9|4
878,3,False,3,9,6,1|3|6|7|1|6|6|6|7|6
891,8,False,8,8,1,1|1|8|1|1|8|1|1|1|1
902,0,False,0,5,-1,0|6|6|6|0|0|0|6|0|6
908,2,True,5,10,5,5|5|5|1|1|5|5|5|1|5
910,2,False,2,0,2,2|2|2|2|2|2|2|2|2|2
925,4,False,4,9,1,1|1|1|1|1|1|1|1|1|4
926,7,False,7,6,7,7|1|9|7|9|7|7|9|4|4
930,4,False,4,10,1,2|1|1|2|1|6|1|2|2|1
947,1,False,1,4,1,1|1|5|5|1|5|1|5|1|1
955,3,False,3,8,1,1|3|1|1|1|1|1|1|3|5
956,9,True,7,10,7,7|3|7|7|7|7|7|7|7|2
958,8,False,8,7,1,1|8|1|1|1|1|1|8|8|1
966,1,True,4,3,1,1|4|5|1|1|4|1|1|1|1
970,5,True,9,7,9,9|9|9|5|9|9|5|9|5|9
994,2,True,7,10,7,5|7|5|7|1|7|5|7|7|7
997,5,True,1,10,1,1|1|1|1|1|1|1|1|1|1
1000,9,False,9,3,9,9|9|5|9|9|9|9|9|5|5
1012,6,True,0,8,0,0|2|0|0|6|0|0|0|6|0
1019,7,False,7,2,7,7|7|3|7|7|7|7|7|7|2
1024,4,True,2,10,2,2|2|2|2|2|2|2|2|2|2
1025,3,False,3,8,1,1|3|1|1|1|3|1|1|1|6
1031,7,True,6,10,6,1|6|6|6|6|8|6|6|6|6
1049,5,True,9,4,5,9|5|5|5|9|9|5|5|5|9
1056,1,True,8,5,-1,1|8|1|8|1|8|8|1|8|1
1067,2,False,2,7,1,1|1|1|2|1|2|1|2|1|5
1079,1,False,1,2,1,1|1|2|1|1|1|1|1|1|5
1083,2,True,7,7,7,7|2|7|4|7|2|7|7|9|2
1086,0,False,0,7,1,1|1|1|1|1|0|0|0|6|6
1101,6,False,6,3,6,5|6|2|6|6|6|1|6|6|6
1104,1,True,3,5,1,1|5|1|5|1|1|1|5|5|2
1136,5,False,5,8,6,1|9|6|4|1|5|5|6|6|2
1137,9,False,9,2,9,9|9|5|5|9|9|9|9|9|9
1144,0,False,0,1,0,0|0|0|0|6|0|0|0|0|0
1146,2,False,2,0,2,2|2|2|2|2|2|2|2|2|2
1149,7,False,7,2,7,5|7|7|2|7|7|7|7|7|7
1156,5,False,5,6,1,1|1|5|5|1|1|1|5|5|1
1192,6,False,6,1,6,6|6|6|6|6|6|6|8|6|6
1219,9,True,2,10,2,2|2|2|2|2|2|2|2|2|2
1222,7,True,6,10,6,5|8|6|6|6|8|5|6|1|6
1225,4,False,4,4,4,1|4|1|4|9|4|1|4|4|4
1230,1,True,8,0,1,1|1|1|1|1|1|1|1|1|1
1237,8,True,6,10,6,6|6|6|6|6|6|6|6|6|6
1248,8,True,6,10,6,1|6|6|6|6|6|6|6|6|6
