index,noisy_label,is_noisy,real_label,mistakes,label_pred,preds
5,5,True,1,9,1,1|1|1|1|1|1|1|5|1|1
15,9,False,9,2,9,9|9|9|9|9|5|9|8|9|9
30,0,False,0,8,6,6|6|6|6|0|6|6|6|6|0
34,4,False,4,10,1,1|1|1|1|1|1|1|1|1|1
47,5,True,2,8,-1,4|8|1|8|2|5|2|5|6|1
52,7,False,7,2,7,7|7|7|7|7|3|7|9|7|7
59,3,False,3,10,5,9|1|9|9|5|5|5|7|5|1
89,1,True,4,6,-1,1|2|1|4|4|4|4|1|2|1
95,8,True,6,9,6,6|6|6|6|6|6|6|8|6|6
108,4,True,2,10,-1,2|2|2|2|9|9|9|9|9|2
127,9,False,9,2,9,9|9|9|9|5|9|9|5|9|9
153,1,True,4,3,1,1|4|1|4|1|1|1|4|1|1
156,5,False,5,1,5,5|5|5|5|5|5|5|5|5|1
167,5,False,5,2,5,5|1|5|5|5|5|5|5|5|1
171,2,False,2,2,2,9|2|2|2|9|2|2|2|2|2
177,1,True,5,9,2,5|2|9|2|1|4|2|5|5|2
181,7,False,7,2,7,1|7|5|7|7|7|7|7|7|7
211,7,False,7,8,3,7|3|7|3|5|3|0|9|3|1
217,5,False,5,3,5,5|5|5|5|5|5|1|1|5|1
232,8,True,6,9,6,1|8|6|6|6|6|6|2|6|6
236,5,True,1,9,1,5|1|1|1|1|1|1|1|2|1
239,1,True,5,6,5,5|5|1|1|1|1|5|5|5|5
240,8,False,8,3,8,1|8|8|8|8|8|8|8|5|0
249,6,False,6,8,-1,1|6|8|8|1|8|2|5|6|1
253,1,True,3,3,1,1|3|1|1|9|1|1|3|1|1
266,1,True,3,2,1,3|1|1|1|1|5|1|1|1|1
280,8,False,8,10,1,1|1|1|1|1|1|1|1|1|1
287,3,False,3,10,5,5|5|5|1|5|1|1|5|5|1
296,1,True,4,7,7,7|4|7|4|1|7|1|1|9|7
311,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
342,3,False,3,10,1,5|1|1|1|1|1|1|9|1|1
346,2,True,4,8,1,1|1|4|1|4|1|2|2|1|1
360,5,True,9,7,-1,5|9|6|5|6|0|6|5|0|1
374,5,False,5,4,5,5|1|5|5|5|5|1|1|5|1
379,1,True,8,6,8,1|8|8|8|1|8|1|8|8|1
396,1,False,1,2,1,1|1|1|1|1|5|1|1|2|1
401,0,False,0,4,0,0|6|0|0|0|1|0|8|6|0
419,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
426,1,True,5,9,5,1|5|5|5|5|5|5|5|5|5
440,7,False,7,4,7,7|7|9|9|9|7|7|5|7|7
445,3,False,3,7,1,1|3|3|3|1|1|1|1|1|1
450,1,True,5,6,-1,1|3|1|5|1|3|5|5|5|1
455,0,False,0,9,6,6|6|2|6|6|2|6|2|2|0
463,9,True,2,10,2,2|2|2|2|2|2|2|2|2|2
466,2,True,1,10,5,9|5|1|8|5|5|1|5|5|1
468,0,False,0,3,0,0|0|6|6|0|0|6|0|0|0
477,4,False,4,10,1,1|2|1|1|1|2|1|1|1|1
487,8,False,8,8,1,1|1|8|1|1|8|1|1|1|1
492,4,True,7,10,1,3|1|1|3|5|1|1|9|1|1
508,5,True,9,7,9,9|9|9|9|5|5|9|5|9|9
521,4,False,4,6,4,4|4|4|4|5|3|1|5|9|1
532,7,True,6,9,1,7|3|1|1|1|1|1|2|6|1
538,2,False,2,4,2,2|2|9|9|2|2|9|2|2|9
539,9,True,2,6,2,9|2|2|9|2|9|2|9|2|2
544,2,False,2,1,2,9|2|2|2|2|2|2|2|2|2
582,7,False,7,10,9,5|9|9|9|5|9|9|9|9|9
616,4,False,4,6,1,1|1|4|1|4|4|1|4|7|1
623,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
628,0,False,0,5,0,0|0|0|6|2|0|2|6|6|0
633,8,True,6,10,1,2|5|1|7|2|1|1|6|9|1
647,7,False,7,5,7,3|7|7|7|7|7|1|5|4|1
660,4,False,4,9,6,1|4|1|6|6|6|6|1|6|1
661,4,False,4,7,1,4|1|1|1|1|4|1|4|1|1
675,1,True,5,8,5,5|5|1|5|5|5|5|5|5|1
682,8,True,6,10,2,2|2|1|5|6|1|2|2|4|2
683,5,True,9,5,-1,5|5|5|9|9|9|9|5|5|9
693,1,True,4,6,-1,4|1|4|3|4|4|6|1|1|1
727,9,True,7,10,1,5|1|1|3|1|5|1|7|1|1
732,1,True,5,0,1,1|1|1|1|1|1|1|1|1|1
734,5,False,5,5,5,5|5|1|1|3|1|5|3|5|5
737,4,True,2,10,2,2|2|2|9|2|2|2|2|5|2
781,2,True,6,10,6,5|6|6|8|6|8|6|6|6|6
783,0,False,0,1,0,0|0|0|0|0|6|0|0|0|0
786,1,True,8,1,1,1|1|1|1|1|1|1|1|1|0
795,8,False,8,6,1,1|8|8|8|1|1|1|8|1|1
796,2,False,2,2,2,2|2|2|5|2|5|2|2|2|2
805,3,False,3,10,1,5|1|2|5|1|1|6|5|1|1
809,3,False,3,10,1,1|1|1|1|5|5|1|1|1|1
817,2,True,5,10,1,1|1|4|1|4|4|1|1|4|1
835,1,False,1,3,1,1|1|2|1|1|2|1|5|1|1
842,2,True,7,10,7,7|9|7|7|7|7|7|7|7|7
846,1,True,3,6,3,3|3|3|3|1|1|1|1|3|5
847,3,True,7,9,7,7|9|7|7|7|3|7|7|7|7
871,6,True,0,7,0,0|6|6|6|0|0|0|0|0|0
881,9,False,9,3,9,9|5|9|9|9|5|9|9|9|5
882,1,True,3,3,1,1|1|1|1|5|3|1|5|1|1
883,9,False,9,3,9,9|9|9|9|5|5|5|9|9|9
893,1,False,1,3,1,1|9|1|1|1|9|1|5|1|1
932,5,False,5,2,5,5|5|1|5|5|5|5|5|5|1
940,0,False,0,8,6,6|6|6|6|6|6|0|0|6|1
951,4,False,4,2,4,4|1|4|4|4|4|4|4|4|1
952,7,False,7,4,7,7|1|4|7|7|7|1|5|7|7
954,7,False,7,1,7,7|9|7|7|7|7|7|7|7|7
980,2,True,1,9,1,1|1|1|1|1|1|1|2|1|1
989,0,False,0,5,0,0|5|0|6|6|6|6|0|0|0
993,5,False,5,7,1,5|1|1|1|5|1|1|1|5|1
1005,1,True,4,10,4,4|4|4|4|4|4|4|4|4|6
1032,8,False,8,3,8,1|8|1|8|8|8|8|8|8|1
1055,1,True,3,5,-1,1|4|1|1|4|4|1|4|4|1
1072,1,True,5,4,1,1|5|1|5|1|1|1|5|5|1
1098,1,True,3,1,1,1|1|1|3|1|1|1|1|1|1
1106,8,False,8,7,1,1|8|1|1|1|1|1|8|8|1
1107,2,False,2,2,2,2|2|2|2|6|2|2|2|6|2
1145,1,False,1,4,1,1|1|1|1|5|1|5|5|5|1
1161,7,True,6,10,6,6|6|6|6|6|6|6|6|9|6
1168,0,False,0,1,0,6|0|0|0|0|0|0|0|0|0
1179,7,False,7,2,7,7|7|7|3|9|7|7|7|7|7
1184,2,False,2,0,2,2|2|2|2|2|2|2|2|2|2
1196,3,False,3,9,-1,1|5|5|2|1|5|1|3|5|1
1207,2,False,2,3,2,2|2|4|4|2|4|2|2|2|2
1227,0,False,0,7,6,0|6|0|6|6|6|1|1|1|0
1231,9,False,9,1,9,9|9|9|9|9|9|9|5|9|9
1233,5,True,9,2,5,5|5|9|5|5|5|9|5|5|5
1247,5,True,9,9,1,9|9|1|1|1|1|1|9|5|1
1250,8,False,8,7,1,1|1|1|8|1|1|8|1|8|1
1274,5,False,5,4,5,5|1|5|5|1|3|5|1|5|5
1277,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
1286,3,False,3,9,1,1|1|1|1|3|5|1|1|1|1
1295,2,False,2,1,2,2|2|2|2|4|2|2|2|2|2
1303,4,False,4,4,4,4|1|4|1|4|4|6|4|4|1
1332,9,False,9,4,9,9|9|9|9|5|5|5|9|9|5
1333,4,False,4,7,1,1|1|1|1|2|4|1|4|4|1
1335,6,True,0,8,0,0|6|0|6|0|0|0|0|0|0
1339,4,False,4,6,1,1|4|4|1|1|1|4|9|4|1
1340,0,False,0,8,2,2|2|6|0|2|6|2|0|6|2
1353,9,False,9,8,5,9|5|5|9|5|5|5|5|5|5
1356,5,True,1,10,1,1|1|1|1|1|1|1|1|1|1
1363,1,True,3,7,3,1|3|3|3|3|3|1|5|5|1
1369,2,True,7,10,7,7|7|4|7|9|7|7|7|7|7
1370,8,False,8,8,1,9|5|5|8|1|8|1|1|1|1
1376,0,False,0,3,0,0|0|6|0|0|6|0|0|6|0
1377,1,False,1,4,1,1|1|1|5|1|5|1|9|5|1
1383,1,True,8,7,8,1|8|8|8|8|8|8|8|1|1
