index,noisy_label,is_noisy,real_label,mistakes,label_pred,preds
6,9,True,2,9,2,2|2|2|2|2|7|2|9|2|2
7,7,False,7,1,7,3|7|7|7|7|7|7|7|7|7
9,3,False,3,5,-1,1|3|1|1|1|3|3|3|1|3
38,3,False,3,8,1,3|7|1|5|1|1|1|5|3|1
45,1,False,1,4,1,1|1|1|5|1|1|1|5|9|5
56,1,True,5,1,1,1|3|1|1|1|1|1|1|1|1
62,8,False,8,2,8,8|8|8|1|8|8|1|8|8|8
63,2,False,2,1,2,2|2|2|2|2|2|9|2|2|2
64,2,True,1,9,1,1|1|1|5|1|1|5|1|1|2
70,5,False,5,4,5,5|2|1|5|1|5|2|5|5|5
117,6,False,6,0,6,6|6|6|6|6|6|6|6|6|6
122,5,True,9,2,5,5|5|5|5|9|9|5|5|5|5
132,6,False,6,1,6,6|8|6|6|6|6|6|6|6|6
139,1,True,8,3,1,1|1|1|8|1|8|8|1|1|1
151,6,False,6,9,1,1|6|1|1|1|3|1|5|3|1
159,3,False,3,10,2,1|9|2|2|2|2|5|9|2|1
165,0,False,0,2,0,0|0|0|0|0|6|0|0|6|0
180,4,False,4,8,1,1|1|1|1|1|1|1|1|4|4
185,6,True,0,7,0,0|6|1|6|0|0|1|5|6|0
189,0,False,0,9,-1,1|5|9|9|0|5|1|5|1|8
200,6,False,6,2,6,6|9|6|6|6|6|6|6|6|7
206,5,True,1,5,-1,1|5|5|1|5|1|5|1|5|1
207,1,True,3,7,3,1|3|5|1|1|3|3|3|3|3
208,5,True,9,6,9,9|9|5|5|5|9|9|9|9|5
209,8,True,6,10,6,6|6|6|6|6|6|6|6|6|6
212,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
242,6,False,6,7,1,6|8|1|2|1|1|6|2|6|1
244,1,True,8,3,1,1|8|1|1|8|1|1|1|1|8
251,3,False,3,8,6,6|3|6|1|6|6|6|1|6|3
257,1,False,1,2,1,2|1|1|1|1|1|1|5|1|1
263,4,False,4,9,1,1|1|1|1|1|1|1|4|1|1
274,5,True,9,5,5,9|5|1|5|5|5|9|5|1|9
282,2,True,1,10,1,1|1|1|1|1|1|1|1|1|1
303,2,False,2,10,0,0|0|0|6|1|0|0|1|0|1
306,9,False,9,10,5,5|5|5|5|5|5|5|5|5|5
308,0,False,0,1,0,0|6|0|0|0|0|0|0|0|0
322,5,True,9,4,5,5|5|5|5|9|9|1|1|5|5
326,6,False,6,0,6,6|6|6|6|6|6|6|6|6|6
328,1,True,8,2,1,1|1|1|1|8|1|1|1|1|8
329,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
331,3,False,3,9,1,1|1|3|1|1|1|1|1|1|1
333,3,False,3,6,1,1|1|1|1|1|3|3|3|1|3
350,6,False,6,6,-1,6|6|1|5|1|6|1|6|8|1
352,6,True,0,5,6,6|8|6|6|0|0|0|6|6|8
353,1,True,8,7,8,1|8|8|8|1|8|1|8|8|8
355,8,True,6,9,6,6|6|6|6|6|6|6|6|8|6
357,9,False,9,3,9,9|5|9|5|9|9|9|9|1|9
363,1,True,4,5,1,1|8|0|1|6|6|1|1|1|7
383,2,False,2,2,2,2|2|1|2|4|2|2|2|2|2
390,0,True,4,7,-1,0|6|0|6|8|6|0|4|1|8
392,0,False,0,10,2,2|2|2|2|1|2|1|2|5|1
394,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
395,3,False,3,4,3,3|5|5|1|1|3|3|3|3|3
403,2,False,2,8,4,4|4|4|4|4|1|2|2|1|4
410,1,True,8,3,1,1|8|1|1|8|1|1|1|8|1
412,7,False,7,1,7,7|7|7|7|7|9|7|7|7|7
421,2,False,2,3,2,2|2|2|5|5|5|2|2|2|2
424,2,True,5,10,1,1|5|1|1|1|5|1|1|1|1
429,1,True,4,4,1,1|1|4|1|1|1|1|4|4|4
476,3,False,3,8,1,1|1|1|7|1|3|3|5|1|1
486,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
490,1,True,4,2,1,1|5|1|4|1|1|1|1|1|1
496,8,False,8,9,1,5|5|1|3|1|8|1|1|1|1
502,8,True,2,10,0,2|0|7|2|0|9|0|2|6|0
510,2,False,2,3,2,2|5|2|2|1|2|2|2|2|4
524,1,False,1,2,1,5|1|1|5|1|1|1|1|1|1
526,4,False,4,9,5,9|5|5|5|6|1|1|4|1|5
529,6,False,6,0,6,6|6|6|6|6|6|6|6|6|6
535,5,False,5,5,5,3|5|1|5|1|5|5|1|5|9
547,1,False,1,2,1,5|1|1|1|1|1|1|1|5|1
567,8,False,8,9,1,1|1|1|1|1|1|1|1|8|1
577,9,False,9,8,1,1|1|9|1|0|0|1|9|1|1
587,8,True,6,10,6,6|6|6|6|6|6|6|6|6|6
600,6,True,0,9,0,0|0|0|6|0|0|0|0|0|0
601,8,False,8,9,1,1|8|5|1|1|1|1|1|3|1
602,8,False,8,10,1,1|1|1|1|1|1|1|1|5|1
604,0,False,0,9,1,6|1|1|6|8|0|1|8|1|6
622,1,True,4,6,4,4|4|1|1|1|1|4|4|4|4
626,0,False,0,10,6,2|8|6|6|1|3|6|9|6|8
631,1,True,8,1,1,1|1|1|1|1|1|1|1|1|8
637,0,False,0,2,0,0|0|0|0|6|0|0|0|6|0
639,3,False,3,9,1,1|5|1|1|1|1|1|2|3|1
648,2,False,2,10,9,6|9|7|7|9|9|0|9|0|9
651,7,True,6,6,-1,6|7|6|6|7|6|8|8|7|7
656,8,False,8,6,1,8|8|1|1|8|8|1|1|1|1
679,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
687,6,True,0,2,6,6|6|6|6|0|6|6|6|6|0
690,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
698,0,False,0,6,6,0|6|0|6|6|6|6|0|6|0
707,8,False,8,6,1,1|1|8|1|8|1|1|1|8|8
715,1,True,8,4,1,1|1|1|1|8|8|1|1|8|8
733,0,False,0,6,-1,0|5|0|6|0|0|6|2|6|6
738,7,True,6,10,6,6|8|6|6|6|6|6|6|6|6
764,1,True,4,4,1,4|4|1|1|4|1|4|1|1|1
770,6,False,6,4,6,6|7|7|6|7|6|6|6|6|7
771,9,True,7,7,7,9|7|7|7|7|9|7|7|7|9
799,6,True,0,4,6,6|6|6|6|0|6|6|9|0|0
803,5,True,2,10,2,2|1|1|2|9|2|2|2|2|1
808,2,False,2,3,2,9|2|9|2|2|6|2|2|2|2
833,5,True,1,8,1,1|1|1|1|5|1|1|5|1|1
868,1,True,4,6,1,6|4|4|1|1|1|0|6|6|1
880,8,False,8,5,-1,8|1|1|1|8|1|1|8|8|8
885,0,True,2,9,2,2|2|2|2|0|2|9|2|2|9
890,9,False,9,1,9,9|9|9|9|9|9|9|5|9|9
903,6,False,6,3,6,6|6|6|6|8|6|7|6|6|8
909,8,False,8,9,1,1|1|1|6|1|1|1|8|1|0
911,6,True,0,5,6,0|5|6|6|4|6|0|6|6|7
923,8,True,6,10,6,6|6|2|2|6|2|6|6|1|2
924,2,False,2,1,2,0|2|2|2|2|2|2|2|2|2
957,2,False,2,0,2,2|2|2|2|2|2|2|2|2|2
960,6,False,6,6,6,2|8|6|2|2|6|6|6|8|8
968,7,False,7,3,7,3|7|7|7|7|7|3|7|3|7
977,5,True,1,6,1,5|1|1|5|5|1|5|1|1|1
979,4,False,4,5,-1,1|4|4|4|1|1|1|4|1|4
1003,9,True,2,10,-1,5|5|5|2|1|2|2|5|2|1
1013,8,True,6,9,6,8|7|6|6|7|1|6|1|1|6
1018,4,False,4,8,1,1|4|1|1|4|1|1|5|1|1
1034,5,True,9,7,9,5|5|9|9|9|9|9|9|5|9
1037,5,True,1,7,9,9|5|9|1|1|5|1|9|5|9
1039,0,False,0,9,1,1|2|1|1|2|0|1|6|6|1
1042,3,True,7,10,7,7|7|7|7|7|7|7|7|7|4
1045,5,True,9,5,-1,9|9|5|5|9|5|5|9|9|5
1052,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
1066,5,False,5,8,-1,1|3|1|3|5|5|3|1|3|1
1088,1,True,5,5,-1,1|1|1|1|5|5|5|5|5|1
1095,5,True,1,10,1,1|1|1|1|1|1|1|1|1|1
1105,9,False,9,10,1,1|1|1|1|0|1|1|1|5|1
1109,3,False,3,10,1,5|1|1|1|5|1|1|1|1|1
1111,1,True,5,5,-1,5|5|1|1|5|1|5|1|1|5
1116,1,True,8,5,1,8|9|1|1|1|0|1|9|9|1
1117,5,True,9,6,9,5|9|9|5|5|9|9|9|5|9
1118,7,False,7,10,9,1|1|5|1|9|9|9|1|9|9
1121,1,True,3,8,5,3|5|5|1|5|5|1|4|5|5
1126,6,False,6,2,6,6|4|6|6|6|6|6|6|6|7
