index,noisy_label,is_noisy,real_label,mistakes,label_pred,preds
1,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
10,4,False,4,2,4,4|4|4|4|4|4|4|1|4|1
13,2,False,2,0,2,2|2|2|2|2|2|2|2|2|2
21,3,False,3,9,6,6|1|6|9|6|3|5|6|1|1
27,5,False,5,9,2,2|2|5|2|6|9|1|2|1|2
28,4,False,4,0,4,4|4|4|4|4|4|4|4|4|4
41,2,False,2,1,2,2|2|2|2|2|2|2|2|2|9
43,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
46,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
50,9,False,9,2,9,9|9|9|9|9|9|8|9|8|9
51,5,False,5,4,5,5|5|5|1|3|5|5|1|3|5
68,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
78,1,True,3,8,7,7|3|3|9|1|7|7|1|7|9
79,5,True,1,10,1,1|1|1|1|1|1|1|1|1|1
80,3,False,3,5,3,3|1|6|5|3|3|3|7|5|3
85,7,False,7,5,7,7|7|7|2|1|1|2|2|7|7
95,6,False,6,1,6,6|6|6|6|6|6|6|6|6|8
108,4,True,2,10,2,2|2|2|2|2|2|2|2|2|9
109,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
134,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
150,3,False,3,9,1,1|1|1|1|1|1|1|1|6|3
163,7,False,7,1,7,7|7|7|7|7|7|4|7|7|7
171,2,False,2,0,2,2|2|2|2|2|2|2|2|2|2
176,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
177,1,True,5,9,5,2|2|5|5|2|5|5|2|1|5
181,7,False,7,2,7,7|7|7|7|1|7|7|7|7|3
190,8,False,8,3,8,0|8|8|8|1|8|8|8|8|1
196,2,False,2,0,2,2|2|2|2|2|2|2|2|2|2
197,3,False,3,1,3,3|3|3|3|1|3|3|3|3|3
200,6,False,6,0,6,6|6|6|6|6|6|6|6|6|6
201,2,True,1,10,1,1|1|1|1|1|1|1|1|1|1
208,5,True,9,9,9,9|9|9|9|9|9|5|9|9|9
211,7,False,7,6,-1,3|3|7|7|7|9|1|3|3|7
228,8,True,6,10,6,6|6|6|6|6|6|6|6|6|6
229,3,False,3,9,5,5|5|5|5|1|3|1|5|5|1
234,6,False,6,0,6,6|6|6|6|6|6|6|6|6|6
247,1,True,4,10,4,4|4|4|4|4|4|4|4|4|4
258,3,False,3,3,3,3|3|3|1|3|3|1|3|1|3
260,5,False,5,3,5,5|4|5|1|1|5|5|5|5|5
262,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
263,4,False,4,1,4,4|4|4|4|4|4|4|4|4|1
268,4,False,4,2,4,4|4|4|1|4|4|1|4|4|4
273,9,False,9,2,9,9|9|9|9|1|9|9|9|1|9
282,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
291,8,False,8,3,8,8|8|1|8|8|1|8|1|8|8
293,0,False,0,2,0,0|0|0|0|0|9|5|0|0|0
296,1,True,4,10,7,7|4|7|7|4|7|4|7|7|7
306,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
311,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
323,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
324,5,False,5,2,5,5|5|5|5|5|5|5|1|1|5
338,7,False,7,6,7,5|7|1|7|1|3|5|7|7|5
343,4,False,4,2,4,4|4|4|4|4|4|1|1|4|4
351,6,False,6,3,6,1|6|6|6|6|8|8|6|6|6
355,6,False,6,0,6,6|6|6|6|6|6|6|6|6|6
362,7,False,7,2,7,5|7|7|7|1|7|7|7|7|7
363,4,False,4,9,0,0|1|0|0|0|1|0|6|6|4
368,6,False,6,0,6,6|6|6|6|6|6|6|6|6|6
375,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
379,8,False,8,1,8,8|8|8|8|8|8|8|8|1|8
382,3,True,7,10,7,7|7|7|7|7|7|7|7|7|7
394,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
397,8,False,8,1,8,8|8|8|8|8|8|8|8|9|8
400,2,False,2,0,2,2|2|2|2|2|2|2|2|2|2
403,2,False,2,2,2,2|2|1|2|4|2|2|2|2|2
405,6,True,0,10,0,0|0|0|0|0|1|0|0|0|0
416,3,False,3,6,5,3|5|1|3|5|3|3|5|5|5
432,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
433,7,False,7,4,7,7|7|7|7|1|7|5|5|7|5
438,5,True,9,9,9,9|9|9|9|9|9|5|9|9|9
447,4,False,4,8,-1,4|2|5|1|4|1|3|2|2|1
448,0,False,0,7,8,8|0|0|8|8|1|8|8|0|8
457,0,False,0,2,0,0|0|0|0|0|0|6|6|0|0
464,6,False,6,0,6,6|6|6|6|6|6|6|6|6|6
479,1,True,3,9,3,3|3|0|1|3|3|3|3|3|3
480,9,False,9,1,9,9|9|9|9|9|9|5|9|9|9
485,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8
486,1,False,1,2,1,1|1|1|1|1|1|5|1|1|5
487,8,False,8,5,8,1|8|8|1|8|1|1|8|9|8
489,4,False,4,4,4,4|4|1|4|4|4|1|4|1|1
490,4,False,4,5,4,4|5|4|4|4|1|1|1|5|4
492,7,False,7,8,5,5|5|7|7|3|1|5|5|5|3
494,3,False,3,1,3,3|3|3|1|3|3|3|3|3|3
519,1,True,8,6,1,8|5|1|8|1|1|5|5|1|8
528,4,False,4,2,4,4|4|4|4|4|4|4|1|4|1
532,6,False,6,3,6,6|6|6|3|6|1|6|6|6|3
544,2,False,2,0,2,2|2|2|2|2|2|2|2|2|2
