index,noisy_label,is_noisy,real_label,mistakes,label_pred,preds
15,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
23,6,False,6,1,6,6|6|6|6|6|6|8|6|6|6
33,3,False,3,6,3,1|3|1|3|1|5|5|3|3|5
47,5,True,2,10,2,2|8|2|2|2|2|2|2|2|8
58,4,False,4,2,4,4|4|1|4|4|4|4|2|4|4
99,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
100,8,False,8,2,8,1|8|8|8|1|8|8|8|8|8
106,8,False,8,3,8,1|8|8|8|8|1|8|8|8|1
110,9,False,9,8,1,9|1|1|1|1|9|1|1|1|1
120,9,True,2,10,2,2|2|2|2|2|2|2|2|2|2
138,2,False,2,0,2,2|2|2|2|2|2|2|2|2|2
147,9,False,9,1,9,9|9|9|1|9|9|9|9|9|9
173,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
204,6,False,6,0,6,6|6|6|6|6|6|6|6|6|6
210,8,True,6,10,6,6|6|6|6|6|6|6|6|6|6
213,0,False,0,0,0,0|0|0|0|0|0|0|0|0|0
226,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
230,7,False,7,5,7,9|1|7|7|1|9|9|7|7|7
243,6,False,6,0,6,6|6|6|6|6|6|6|6|6|6
244,1,True,8,8,8,1|8|8|8|8|8|8|8|8|1
253,1,True,3,8,3,3|3|3|3|3|3|3|1|3|1
257,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
259,8,False,8,8,0,0|0|0|0|8|0|6|0|8|0
266,1,True,3,9,3,3|3|3|3|3|3|3|3|3|1
270,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
272,1,True,4,8,4,4|4|4|4|4|4|1|4|4|1
280,8,False,8,2,8,1|8|8|8|8|8|1|8|8|8
284,0,False,0,3,0,0|8|0|0|1|0|8|0|0|0
290,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8
310,4,False,4,9,-1,6|0|2|0|2|4|2|0|2|0
322,5,True,9,8,9,9|5|9|9|9|9|5|9|9|9
327,6,False,6,0,6,6|6|6|6|6|6|6|6|6|6
342,3,False,3,8,1,1|3|1|4|1|4|1|4|3|1
346,4,False,4,5,4,2|1|2|4|4|1|4|4|4|1
367,3,False,3,9,-1,7|5|7|9|7|5|5|7|5|3
369,9,False,9,1,9,9|9|9|9|9|9|5|9|9|9
373,0,False,0,0,0,0|0|0|0|0|0|0|0|0|0
396,1,False,1,1,1,1|1|1|1|1|1|8|1|1|1
401,0,False,0,1,0,0|8|0|0|0|0|0|0|0|0
402,2,False,2,0,2,2|2|2|2|2|2|2|2|2|2
419,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
427,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
440,7,False,7,1,7,9|7|7|7|7|7|7|7|7|7
442,8,False,8,1,8,1|8|8|8|8|8|8|8|8|8
450,5,False,5,8,3,3|1|5|3|3|3|5|3|3|3
463,9,True,2,9,2,2|2|2|2|2|2|2|2|9|2
466,2,True,1,10,1,9|9|1|1|1|1|8|9|1|9
496,8,False,8,9,9,1|8|5|9|0|9|9|5|3|3
510,2,False,2,0,2,2|2|2|2|2|2|2|2|2|2
522,4,True,2,10,2,2|2|2|2|2|2|2|2|2|2
533,2,False,2,1,2,2|2|2|2|2|2|2|2|9|2
540,2,False,2,1,2,2|2|2|2|2|2|2|2|9|2
555,6,True,0,9,0,0|0|0|0|0|0|6|0|0|0
585,1,True,8,10,8,8|8|8|8|8|8|8|8|8|8
591,6,False,6,0,6,6|6|6|6|6|6|6|6|6|6
593,5,True,1,8,1,1|5|5|1|1|1|1|1|1|1
607,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
617,1,False,1,1,1,9|1|1|1|1|1|1|1|1|1
622,4,False,4,1,4,4|4|4|4|4|4|4|4|4|1
646,0,True,2,10,5,3|5|5|5|5|3|2|5|5|5
654,7,False,7,5,-1,7|5|5|5|5|7|5|7|7|7
655,7,True,6,10,6,6|6|6|6|6|6|6|6|6|6
656,8,False,8,4,8,1|8|8|1|8|8|6|8|8|6
675,1,True,5,10,5,5|5|5|5|5|5|5|5|5|5
678,3,False,3,7,4,3|3|4|6|3|4|4|4|4|4
698,0,False,0,0,0,0|0|0|0|0|0|0|0|0|0
703,9,False,9,6,9,5|2|9|2|9|5|1|9|1|9
719,9,False,9,3,9,9|1|9|1|9|9|9|9|9|5
742,9,True,2,10,2,2|1|1|2|2|2|2|2|2|2
756,5,True,9,9,1,1|1|9|1|1|1|5|1|1|1
758,5,True,4,10,4,4|4|4|4|4|4|4|4|4|4
769,9,False,9,1,9,9|5|9|9|9|9|9|9|9|9
783,0,False,0,0,0,0|0|0|0|0|0|0|0|0|0
788,1,True,3,10,3,3|3|3|3|3|3|3|3|3|3
798,9,False,9,8,1,9|9|1|1|1|6|6|1|1|6
821,4,True,7,10,5,5|1|5|5|1|5|3|5|5|3
889,2,False,2,8,0,0|0|0|0|0|0|2|0|0|2
893,1,False,1,1,1,1|1|1|1|1|1|9|1|1|1
921,9,True,6,10,6,6|6|6|6|6|6|6|6|6|6
922,3,False,3,5,3,5|1|3|3|3|3|5|3|5|5
926,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
941,3,False,3,0,3,3|3|3|3|3|3|3|3|3|3
949,3,False,3,3,3,1|3|1|3|1|3|3|3|3|3
962,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
976,4,False,4,9,2,9|1|1|0|2|2|4|0|6|2
983,0,False,0,0,0,0|0|0|0|0|0|0|0|0|0
