index,noisy_label,is_noisy,real_label,mistakes,label_pred,preds
4,0,False,0,10,3,3|3|3|3|3|3|3|3|3|1
13,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
22,4,False,4,4,4,4|4|4|8|4|4|8|6|4|8
28,8,True,4,9,4,4|4|4|8|4|4|4|4|2|4
29,4,False,4,3,4,4|4|4|4|4|8|8|4|4|8
33,6,False,6,1,6,4|6|6|6|6|6|6|6|6|6
41,3,True,7,10,7,7|7|7|7|7|7|7|7|7|7
43,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
62,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
70,1,True,3,9,-1,3|1|2|5|4|3|2|3|0|2
71,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
75,4,False,4,0,4,4|4|4|4|4|4|4|4|4|4
95,6,False,6,0,6,6|6|6|6|6|6|6|6|6|6
105,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8
125,2,False,2,5,2,0|6|2|2|8|2|2|8|2|0
129,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
134,4,False,4,4,4,6|6|2|4|2|4|4|4|4|4
137,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
142,5,True,7,10,7,9|7|7|7|7|7|9|7|7|7
146,2,True,1,10,1,1|1|1|1|1|1|1|1|1|1
149,0,False,0,1,0,0|0|6|0|0|0|0|0|0|0
155,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
156,6,True,8,10,8,8|8|8|8|8|8|8|8|8|8
170,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
173,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
174,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
175,5,True,7,10,7,7|7|7|7|7|7|7|7|7|7
184,6,False,6,2,6,6|6|6|6|8|6|6|2|6|6
190,3,False,3,0,3,3|3|3|3|3|3|3|3|3|3
191,0,False,0,0,0,0|0|0|0|0|0|0|0|0|0
201,5,False,5,2,5,7|5|5|5|5|5|7|5|5|5
249,1,True,7,10,7,7|7|7|9|7|7|9|7|9|9
255,8,True,4,10,4,4|4|4|4|4|4|4|4|4|4
300,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
332,3,False,3,0,3,3|3|3|3|3|3|3|3|3|3
344,4,True,6,10,6,6|6|6|6|6|6|6|2|6|6
353,6,False,6,9,0,8|4|0|6|8|0|0|0|4|0
358,8,False,8,2,8,6|8|6|8|8|8|8|8|8|8
363,7,True,5,7,5,7|7|5|7|5|5|5|5|5|5
365,2,True,1,10,1,1|1|1|1|1|1|1|1|1|1
366,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
393,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
397,8,True,4,10,4,4|2|2|2|4|2|4|4|4|4
417,1,True,7,10,7,7|7|7|7|7|7|7|7|7|7
432,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
448,4,True,0,10,0,0|0|0|0|0|0|0|0|0|0
453,3,False,3,0,3,3|3|3|3|3|3|3|3|3|3
461,2,True,8,10,8,8|8|8|8|8|8|8|8|8|8
478,1,True,3,9,3,3|3|3|3|3|3|3|1|3|3
486,4,False,4,0,4,4|4|4|4|4|4|4|4|4|4
499,6,False,6,3,6,0|6|6|6|4|6|6|4|6|6
532,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
552,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
559,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8
565,4,True,0,10,0,0|0|1|0|0|0|0|6|0|0
566,2,False,2,5,2,6|2|4|2|8|6|2|4|2|2
567,4,False,4,1,4,4|4|4|4|4|4|2|4|4|4
569,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
578,8,True,4,9,4,4|8|4|4|4|4|4|4|4|4
593,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
604,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
615,4,False,4,0,4,4|4|4|4|4|4|4|4|4|4
621,8,False,8,2,8,8|6|8|8|8|8|8|0|8|8
628,8,False,8,3,8,8|8|8|8|3|8|6|0|8|8
640,0,False,0,0,0,0|0|0|0|0|0|0|0|0|0
645,0,False,0,8,6,0|6|6|6|6|6|6|6|6|0
646,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
661,2,True,8,10,8,8|8|0|8|8|8|6|8|8|8
664,2,False,2,4,2,6|2|2|2|4|4|2|2|4|2
693,1,True,9,10,9,9|9|9|9|9|9|9|9|9|9
712,0,False,0,4,0,0|0|6|0|8|6|0|0|0|6
717,7,False,7,3,7,7|7|5|5|7|7|7|7|5|7
720,4,False,4,1,4,4|4|4|4|4|4|2|4|4|4
726,8,True,4,9,4,4|4|8|4|0|4|4|0|4|4
748,6,False,6,8,0,0|0|4|0|0|6|0|6|0|0
770,1,True,7,10,7,7|7|7|7|7|7|7|7|7|7
774,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
784,5,False,5,2,5,5|5|7|5|7|5|5|5|5|5
786,4,True,6,6,-1,6|8|6|4|4|4|6|2|6|4
800,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
805,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
812,0,False,0,0,0,0|0|0|0|0|0|0|0|0|0
821,7,False,7,1,7,7|7|7|5|7|7|7|7|7|7
838,2,True,6,3,2,2|2|6|2|4|4|2|2|2|2
857,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
872,2,True,1,8,1,2|1|1|1|1|2|1|1|1|1
874,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
877,0,False,0,0,0,0|0|0|0|0|0|0|0|0|0
899,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
908,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
915,5,True,2,10,2,2|2|4|2|2|2|2|2|2|2
919,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
924,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
933,4,False,4,3,4,4|4|4|2|4|4|4|2|4|1
934,2,False,2,0,2,2|2|2|2|2|2|2|2|2|2
945,6,False,6,2,6,6|6|2|2|6|6|6|6|6|6
962,1,True,9,10,9,9|9|9|9|9|9|9|9|9|9
989,2,False,2,0,2,2|2|2|2|2|2|2|2|2|2
999,7,True,8,10,8,8|8|8|8|8|8|0|8|8|8
1000,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
1001,2,False,2,0,2,2|2|2|2|2|2|2|2|2|2
1003,6,False,6,4,6,6|6|4|4|4|6|6|6|4|6
1007,2,True,5,10,5,5|5|5|5|5|5|7|5|5|5
1022,2,False,2,10,4,4|4|4|4|4|4|4|4|4|4
1025,2,True,5,10,5,5|5|5|5|5|5|5|5|5|5
1026,1,True,3,10,3,3|3|3|3|3|3|3|3|3|3
1045,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
1051,1,True,9,10,9,9|9|9|9|9|9|9|9|9|9
1057,4,False,4,6,-1,2|3|4|0|3|3|4|4|3|4
1077,3,False,3,2,3,3|3|3|4|3|3|3|3|4|3
1078,5,True,6,10,0,6|0|0|0|0|0|0|0|4|0
1085,1,True,5,10,7,7|7|7|7|7|7|7|7|7|7
1089,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
1093,1,True,3,10,0,0|2|0|6|0|2|0|6|6|0
1109,2,False,2,10,4,4|4|4|4|4|4|4|4|4|4
1138,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
1148,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
1151,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
1152,4,False,4,2,4,4|8|8|4|4|4|4|4|4|4
1166,8,False,8,2,8,8|8|8|8|6|8|5|8|8|8
1169,0,False,0,0,0,0|0|0|0|0|0|0|0|0|0
1171,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
1174,2,False,2,8,4,4|4|4|4|4|4|2|2|8|4
1184,8,True,4,10,4,4|6|4|2|6|4|4|4|4|4
1198,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
1199,2,True,1,10,1,1|1|1|1|1|1|1|1|1|1
1204,7,False,7,8,5,8|7|2|8|5|8|5|7|5|5
1207,4,False,4,0,4,4|4|4|4|4|4|4|4|4|4
1223,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
1237,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
1242,4,False,4,0,4,4|4|4|4|4|4|4|4|4|4
1243,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
1248,2,True,8,10,8,8|8|0|8|8|8|8|8|8|8
1261,2,False,2,1,2,4|2|2|2|2|2|2|2|2|2
1273,8,True,4,9,4,4|8|4|4|4|4|4|4|4|4
1285,1,True,5,10,5,5|5|5|5|5|5|5|5|5|5
1287,6,False,6,4,6,6|6|0|0|6|0|6|0|6|6
1307,2,True,5,10,5,5|5|5|5|5|5|5|5|5|5
1323,8,False,8,9,9,9|9|7|7|8|9|6|9|3|9
1326,3,False,3,4,3,3|0|4|2|3|3|6|3|3|3
1330,4,False,4,1,4,4|4|4|4|4|4|4|4|4|2
1358,1,True,2,10,2,2|2|2|2|2|2|2|2|2|2
1372,2,False,2,6,-1,2|2|6|6|2|6|2|4|4|6
1377,6,True,8,10,8,8|8|8|8|8|8|8|8|8|8
1392,7,False,7,1,7,7|7|7|7|7|7|7|5|7|7
1409,2,False,2,1,2,2|2|2|2|2|2|2|2|6|2
1430,5,True,0,10,0,0|0|0|0|0|0|0|0|0|0
1444,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
1448,1,False,1,10,4,4|4|4|8|4|3|4|0|4|3
1465,6,True,9,10,9,9|9|9|9|9|9|9|9|9|9
1497,2,True,5,10,5,5|5|5|5|5|5|5|5|5|5
1498,2,False,2,0,2,2|2|2|2|2|2|2|2|2|2
1508,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
