index,noisy_label,is_noisy,real_label,mistakes,label_pred,preds
12,5,False,5,1,5,5|5|7|5|5|5|5|5|5|5
21,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
34,0,False,0,1,0,0|0|0|0|0|0|0|0|0|2
58,3,False,3,0,3,3|3|3|3|3|3|3|3|3|3
76,4,False,4,2,4,4|4|6|4|3|4|4|4|4|4
82,7,True,5,10,5,5|5|5|5|5|5|5|5|5|5
92,2,False,2,6,2,2|8|2|6|7|6|2|2|0|6
102,1,False,1,1,1,1|1|1|1|1|1|2|1|1|1
122,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
143,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
151,2,True,1,9,1,2|1|1|1|1|3|3|1|1|1
159,2,False,2,0,2,2|2|2|2|2|2|2|2|2|2
166,2,True,1,7,6,6|2|6|2|4|6|2|0|4|6
168,6,False,6,7,8,8|2|6|8|8|8|6|0|2|6
188,4,False,4,2,4,4|4|4|4|4|4|4|6|2|4
195,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
196,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
206,6,False,6,3,6,6|6|6|6|0|0|6|0|6|6
207,4,True,0,10,0,0|0|0|0|0|0|0|0|0|0
215,3,False,3,5,3,4|3|1|1|3|0|3|3|1|3
227,5,False,5,5,5,7|9|5|5|9|9|5|5|5|7
228,2,False,2,3,2,2|2|4|4|2|4|2|2|2|2
233,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8
250,3,False,3,0,3,3|3|3|3|3|3|3|3|3|3
252,6,False,6,5,6,6|6|6|2|3|0|6|0|3|6
261,3,False,3,4,3,2|3|2|3|3|3|3|6|7|3
262,2,False,2,0,2,2|2|2|2|2|2|2|2|2|2
264,4,False,4,0,4,4|4|4|4|4|4|4|4|4|4
271,1,True,2,10,2,2|2|2|2|2|2|2|4|2|6
273,6,True,2,10,4,2|4|4|4|4|4|2|4|2|4
305,2,True,1,10,1,1|1|1|1|3|1|1|1|1|3
309,6,False,6,3,6,4|4|6|6|6|6|6|4|6|6
314,6,False,6,4,6,4|4|6|6|2|6|4|6|6|6
316,6,False,6,9,0,1|0|0|2|2|2|6|0|8|0
334,3,False,3,0,3,3|3|3|3|3|3|3|3|3|3
339,4,False,4,10,5,0|5|5|5|7|5|3|5|5|7
340,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
384,2,True,5,10,5,5|5|5|5|5|5|5|5|5|5
390,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
401,2,True,5,10,5,5|5|5|5|5|5|5|5|5|5
424,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
429,5,True,0,10,0,0|0|0|0|0|0|6|0|0|0
435,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
438,0,False,0,0,0,0|0|0|0|0|0|0|0|0|0
447,1,True,7,10,7,7|7|7|7|7|7|7|7|7|7
450,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
458,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8
462,2,False,2,8,6,4|8|2|6|0|6|6|4|2|6
474,6,True,9,10,9,9|9|9|9|9|9|9|9|9|9
477,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
483,2,False,2,3,2,4|2|2|2|8|2|0|2|2|2
485,6,False,6,8,2,2|2|6|2|8|6|5|4|8|2
493,5,True,0,10,0,1|0|0|0|0|0|0|0|0|3
503,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
512,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
538,5,False,5,1,5,5|5|5|5|5|5|5|5|5|1
558,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
563,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
577,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
580,2,False,2,2,2,2|2|2|2|2|6|2|4|2|2
586,4,True,6,1,4,4|6|4|4|4|4|4|4|4|4
592,0,False,0,1,0,0|0|0|0|0|0|6|0|0|0
610,0,True,8,8,8,8|8|0|8|8|8|0|8|8|8
620,5,False,5,4,5,5|5|5|5|7|7|5|7|7|5
627,7,False,7,1,7,7|7|7|7|7|7|3|7|7|7
644,1,False,1,0,1,1|1|1|1|1|1|1|1|1|1
654,8,False,8,0,8,8|8|8|8|8|8|8|8|8|8
667,3,False,3,0,3,3|3|3|3|3|3|3|3|3|3
681,0,True,8,10,8,8|8|7|8|8|8|8|8|8|8
687,4,False,4,10,3,3|3|3|3|3|3|3|3|3|3
689,7,False,7,2,7,7|7|7|7|7|7|3|7|7|9
699,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
711,9,False,9,0,9,9|9|9|9|9|9|9|9|9|9
728,7,False,7,0,7,7|7|7|7|7|7|7|7|7|7
733,8,True,4,10,4,4|4|4|4|4|4|4|4|4|4
749,2,False,2,4,2,1|2|4|2|2|4|2|4|2|2
764,5,False,5,0,5,5|5|5|5|5|5|5|5|5|5
797,6,False,6,3,6,6|6|6|0|2|6|0|6|6|6
806,2,True,1,10,1,1|1|1|1|1|1|1|1|1|1
818,2,True,8,10,8,8|8|8|8|8|8|8|8|8|8
820,6,False,6,10,3,3|3|3|0|3|0|3|9|3|3
